0 48 3 26 4 9 29 25 10 46 30 34 37 23 39 22 32 15 27 11 43 35 12 45 41 8 6 47 20 13 36 2 24 16 44 5 1 21 7 42 33 18 19 38 28 31 17 14 40 49 21918.4 29291.6
0 48 3 26 4 9 29 25 10 46 30 34 37 23 39 22 32 15 27 11 43 35 12 45 41 8 6 47 20 13 36 2 24 21 44 7 16 1 5 42 33 18 19 38 28 31 17 14 40 49 20556 26000.9
0 42 12 4 15 9 39 38 48 3 26 29 25 10 46 30 23 22 32 27 11 43 35 45 24 36 1 5 47 16 44 20 8 13 2 41 6 21 7 18 19 28 31 17 14 40 49 34 33 37 18447.3 22776.9
0 42 12 4 15 9 39 38 48 3 26 29 25 10 46 30 23 22 32 27 11 43 35 45 20 44 16 47 5 1 36 24 8 13 2 41 6 21 7 18 19 28 31 17 14 40 49 34 33 37 18104.5 20899.6
0 42 12 4 15 9 39 38 48 3 26 29 25 24 45 35 43 11 27 32 22 23 30 46 10 36 1 5 47 16 44 20 17 31 28 19 18 7 21 6 41 2 13 8 14 40 49 34 33 37 17255.1 19643.8
0 42 12 4 15 9 39 38 48 3 26 29 25 24 45 35 43 11 27 32 22 23 30 46 10 36 1 5 47 19 18 7 21 6 41 2 13 8 14 40 49 34 16 44 20 17 31 28 33 37 17147.9 18873.6
0 42 12 15 39 38 9 4 26 3 48 25 27 11 43 35 45 29 24 32 22 23 30 46 10 36 1 5 47 16 44 20 17 31 28 19 18 7 21 6 41 2 13 8 14 40 49 34 33 37 15709.3 17926
0 42 12 15 39 38 9 45 29 24 32 4 26 3 48 25 27 11 43 35 22 23 30 46 10 36 1 5 47 16 44 20 17 31 28 19 18 7 21 6 41 2 13 8 14 40 49 34 33 37 14508.2 17138
0 42 12 15 39 38 9 45 29 24 32 25 27 11 43 35 22 23 30 46 10 36 1 4 26 3 48 5 47 16 44 20 17 31 28 19 18 7 21 6 41 2 13 8 14 40 49 34 33 37 13212.7 16314.4
0 42 12 15 39 38 9 45 29 24 32 25 27 11 43 35 22 23 30 46 10 36 1 4 26 3 48 5 47 16 44 20 17 31 28 6 21 7 18 19 41 2 13 8 14 40 49 34 33 37 13057.3 15125.6
0 42 12 15 39 38 9 45 29 24 32 25 27 11 43 2 41 19 18 7 21 6 28 31 17 20 44 16 47 5 48 3 26 4 1 36 10 46 30 23 22 35 13 8 14 40 49 34 33 37 12310.6 14025.1
