1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.29367e-05 1.29367e-05 1.29367e-05 0 0 0 0.00114267 0.00114267 0.00114267 0.0164594 0.0164594 0.0164594 0.0985015 0.0985015 0.0985015 0.335174 0.335174 0.335174 0.746236 0.746236 0.746236 1.19764 1.19764 1.19764 1.54233 1.54233 1.54233 1.6295 1.6295 1.6295 1.5167 1.5167 1.5167 1.21456 1.21456 1.21456 0.900089 0.900089 0.900089 0.603653 0.603653 0.603653 0.375543 0.375543 0.375543 0.21826 0.21826 0.21826 0.118039 0.118039 0.118039 0.0573851 0.0573851 0.0573851 0.0290057 0.0290057 0.0290057 0.0159574 0.0159574 0.0159574 0.0135143 0.0135143 0.0135143 0.0192707 0.0192707 0.0192707 0.0362444 0.0362444 0.0362444 0.0613297 0.0613297 0.0613297 0.099352 0.099352 0.099352 0.151374 0.151374 0.151374 0.204834 0.204834 0.204834 0.264424 0.264424 0.264424 0.309466 0.309466 0.309466 0.329174 0.329174 0.329174 0.314362 0.314362 0.314362 0.271213 0.271213 0.271213 0.21105 0.21105 0.21105 0.153395 0.153395 0.153395 0.104323 0.104323 0.104323 0.0734954 0.0734954 0.0734954 0.0624131 0.0624131 0.0624131 0.083576 0.083576 0.083576 0.142318 0.142318 0.142318 0.249755 0.249755 0.249755 0.397519 0.397519 0.397519 0.572208 0.572208 0.572208 0.743079 0.743079 0.743079 0.868115 0.868115 0.868115 0.916949 0.916949 0.916949 0.854209 0.854209 0.854209 0.731139 0.731139 0.731139 0.562034 0.562034 0.562034 0.398972 0.398972 0.398972 0.264268 0.264268 0.264268 0.179855 0.179855 0.179855 0.143301 0.143301 0.143301 0.152586 0.152586 0.152586 0.194465 0.194465 0.194465 0.252071 0.252071 0.252071 0.303439 0.303439 0.303439 0.34014 0.34014 0.34014 0.34459 0.34459 0.34459 0.305892 0.305892 0.305892 0.259681 0.259681 0.259681 0.216245 0.216245 0.216245 0.188527 0.188527 0.188527 0.188912 0.188912 0.188912
2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.46834e-06 4.57381e-06 0 0 0 0.00104939 0.00109603 0.000775009 0.0162819 0.0163706 0.0115758 0.0975825 0.098042 0.0693262 0.325545 0.33036 0.2336 0.748928 0.747582 0.52862 1.20328 1.20046 0.848856 1.54292 1.54263 1.0908 1.64559 1.63754 1.15792 1.49657 1.50664 1.06535 1.21991 1.21724 0.860718 0.903133 0.901611 0.637535 0.60411 0.603881 0.427009 0.377319 0.376431 0.266177 0.213943 0.216102 0.152807 0.116628 0.117334 0.0829675 0.0591246 0.0582549 0.0411924 0.0291179 0.0290618 0.0205498 0.0155356 0.0157465 0.0111345 0.0126944 0.0131043 0.00926617 0.0192441 0.0192574 0.013617 0.0346051 0.0354248 0.0250491 0.0599678 0.0606487 0.0428851 0.096745 0.0980485 0.0693308 0.1494 0.150387 0.10634 0.209991 0.207412 0.146663 0.265841 0.265133 0.187477 0.310233 0.309849 0.219097 0.327924 0.328549 0.232319 0.313983 0.314173 0.222154 0.273551 0.272382 0.192603 0.211996 0.211523 0.149569 0.154699 0.154047 0.108928 0.105188 0.104756 0.0740736 0.0698127 0.0716541 0.0506671 0.0615005 0.0619568 0.0438101 0.0821796 0.0828778 0.0586034 0.142579 0.142448 0.100726 0.248524 0.249139 0.176168 0.397192 0.397356 0.280973 0.579798 0.576003 0.407295 0.743243 0.743161 0.525494 0.873489 0.870802 0.61575 0.910534 0.913741 0.646113 0.853843 0.854026 0.603888 0.727037 0.729088 0.515543 0.562468 0.562251 0.397572 0.398393 0.398683 0.281911 0.265877 0.265072 0.187435 0.178967 0.179411 0.126863 0.142908 0.143105 0.10119 0.150437 0.151511 0.107135 0.193641 0.194053 0.137216 0.253953 0.253012 0.178906 0.305647 0.304543 0.215344 0.340338 0.340239 0.240586 0.34359 0.34409 0.243308 0.30558 0.305736 0.216188 0.262152 0.260917 0.184496 0.217937 0.217091 0.153506 0.188996 0.188762 0.133475 0.185784 0.187348 0.132475
3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.31223e-06 2.48967e-06 0 0 0 0.000676273 0.00095611 0.00055201 0.0164594 0.0164002 0.00946867 0.0976037 0.0978959 0.0565202 0.338166 0.332962 0.192236 0.74988 0.748348 0.432059 1.21265 1.20453 0.695434 1.534 1.53975 0.888976 1.63287 1.63599 0.944537 1.48752 1.50026 0.866177 1.21892 1.2178 0.703096 0.894654 0.899292 0.519207 0.612042 0.606602 0.350222 0.377971 0.376944 0.217629 0.220214 0.217472 0.125558 0.119247 0.117971 0.0681108 0.0586469 0.0583856 0.0337089 0.0280843 0.028736 0.0165907 0.016419 0.0159707 0.00922067 0.0141086 0.0134391 0.00775906 0.0204774 0.0196641 0.0113531 0.0341786 0.0350094 0.0202127 0.0625922 0.0612965 0.0353896 0.100992 0.0990298 0.0571749 0.148696 0.149823 0.0865006 0.208227 0.207684 0.119906 0.268618 0.266295 0.153745 0.305916 0.308538 0.178135 0.319889 0.325662 0.188021 0.31372 0.314022 0.1813 0.270042 0.271602 0.156809 0.213265 0.212104 0.122458 0.155354 0.154483 0.0891905 0.107377 0.10563 0.0609852 0.0729762 0.0720948 0.0416239 0.0634672 0.0624602 0.0360614 0.0854706 0.083742 0.0483485 0.145535 0.143477 0.0828366 0.252018 0.250099 0.144395 0.404153 0.399621 0.230722 0.573524 0.575177 0.332078 0.743569 0.743297 0.429143 0.858817 0.866807 0.500451 0.905459 0.91098 0.525955 0.845869 0.851307 0.491502 0.731702 0.729959 0.421442 0.56114 0.561881 0.324402 0.404236 0.400534 0.231248 0.269442 0.266529 0.153881 0.180813 0.179878 0.103853 0.14308 0.143097 0.0826168 0.153771 0.152265 0.08791 0.196018 0.194708 0.112415 0.25105 0.252358 0.145699 0.306899 0.305328 0.176281 0.338486 0.339655 0.1961 0.342156 0.343445 0.198288 0.305576 0.305683 0.176486 0.259638 0.26049 0.150394 0.217833 0.217338 0.12548 0.189523 0.189015 0.109128 0.191295 0.188664 0.108925
4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.23417e-06 1.61709e-06 1.22734e-05 3.06835e-06 1.53418e-06 0.00114267 0.00100275 0.000501375 0.0166923 0.0164732 0.00823662 0.0991987 0.0982216 0.0491108 0.333895 0.333195 0.166598 0.738804 0.745962 0.372981 1.22494 1.20963 0.604815 1.52455 1.53595 0.767976 1.62899 1.63424 0.817119 1.51011 1.50272 0.751362 1.21725 1.21766 0.60883 0.897594 0.898868 0.449434 0.606549 0.606589 0.303294 0.380578 0.377853 0.188926 0.217514 0.217483 0.108741 0.117772 0.117922 0.0589608 0.057183 0.0580849 0.0290425 0.0284919 0.028675 0.0143375 0.0148176 0.0156824 0.00784119 0.0145928 0.0137275 0.00686375 0.0191909 0.0195458 0.00977289 0.0346771 0.0349263 0.0174631 0.0606438 0.0611333 0.0305667 0.0999629 0.099263 0.0496315 0.147495 0.149241 0.0746206 0.209607 0.208164 0.104082 0.268386 0.266818 0.133409 0.31092 0.309134 0.154567 0.325295 0.32557 0.162785 0.309595 0.312915 0.156457 0.271802 0.271652 0.135826 0.214632 0.212736 0.106368 0.152155 0.153901 0.0769503 0.104601 0.105372 0.0526862 0.0732497 0.0723835 0.0361918 0.0619854 0.0623415 0.0311708 0.0830908 0.0835792 0.0417896 0.143055 0.143372 0.0716858 0.246851 0.249287 0.124644 0.39834 0.399301 0.199651 0.574059 0.574897 0.287449 0.745727 0.743905 0.371952 0.870353 0.867693 0.433847 0.908756 0.910424 0.455212 0.857082 0.852751 0.426375 0.727671 0.729387 0.364694 0.568009 0.563413 0.281706 0.401133 0.400683 0.200342 0.26257 0.265539 0.13277 0.178304 0.179485 0.0897423 0.141301 0.142648 0.0713238 0.151205 0.152 0.0759998 0.194698 0.194705 0.0973527 0.251191 0.252066 0.126033 0.307109 0.305774 0.152887 0.340238 0.339801 0.1699 0.343576 0.343478 0.171739 0.30733 0.306094 0.153047 0.261908 0.260845 0.130422 0.218633 0.217662 0.108831 0.188304 0.188838 0.0944188 0.186186 0.188044 0.0940222
5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.58734e-06 1.15709e-06 1.22734e-05 4.90937e-06 2.19554e-06 0.00111935 0.00102607 0.000458872 0.0170472 0.016588 0.00741839 0.102336 0.0990445 0.044294 0.331417 0.33284 0.14885 0.751658 0.747101 0.334114 1.20961 1.20963 0.540961 1.54248 1.53726 0.687483 1.62972 1.63333 0.730449 1.47988 1.49816 0.669996 1.22087 1.2183 0.544841 0.899235 0.898941 0.402019 0.608925 0.607056 0.271484 0.377189 0.37772 0.168922 0.21956 0.217898 0.0974471 0.118046 0.117946 0.0527473 0.0598045 0.0584288 0.0261302 0.0300098 0.0289419 0.0129432 0.0172681 0.0159995 0.00715521 0.0154017 0.0140623 0.00628887 0.0206316 0.0197629 0.00883826 0.0346771 0.0348764 0.0155972 0.0605294 0.0610126 0.0272856 0.100704 0.0995512 0.0445206 0.148729 0.149139 0.0666969 0.208655 0.208263 0.0931379 0.265968 0.266648 0.119248 0.309682 0.309243 0.138298 0.324706 0.325398 0.145522 0.311464 0.312625 0.13981 0.266374 0.270596 0.121014 0.213943 0.212977 0.0952463 0.154113 0.153943 0.0688454 0.103946 0.105087 0.0469964 0.0747934 0.0728655 0.0325864 0.0650163 0.0628765 0.0281192 0.0875684 0.0843771 0.0377346 0.145413 0.14378 0.0643003 0.251801 0.24979 0.111709 0.40156 0.399753 0.178775 0.576158 0.575149 0.257215 0.742604 0.743645 0.332568 0.863247 0.866804 0.387647 0.901569 0.908653 0.406362 0.847748 0.85175 0.380914 0.727488 0.729007 0.326022 0.55955 0.56264 0.25162 0.401105 0.400768 0.179229 0.268243 0.26608 0.118995 0.183085 0.180205 0.08059 0.147638 0.143646 0.0642403 0.156158 0.152831 0.0683483 0.195145 0.194793 0.0871142 0.252842 0.252221 0.112797 0.305772 0.305773 0.136746 0.336499 0.33914 0.151668 0.341709 0.343124 0.15345 0.304641 0.305804 0.13676 0.258763 0.260428 0.116467 0.219037 0.217937 0.0974645 0.191396 0.189349 0.0846796 0.191266 0.188689 0.0843841
6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.15611e-06 8.8023e-07 2.45468e-05 8.18228e-06 3.3404e-06 0.00121263 0.00105716 0.000431585 0.0163817 0.0165536 0.006758 0.0955016 0.098454 0.0401937 0.339415 0.333935 0.136329 0.739112 0.74577 0.304459 1.21673 1.21081 0.494312 1.52058 1.53448 0.626448 1.63684 1.63392 0.667045 1.51848 1.50154 0.613003 1.21752 1.21817 0.497316 0.901641 0.899391 0.367175 0.601156 0.606073 0.247428 0.377834 0.377739 0.154211 0.21593 0.21757 0.0888227 0.116463 0.117699 0.0480505 0.0581018 0.0583743 0.0238312 0.0279426 0.0287754 0.0117475 0.0152906 0.0158814 0.00648354 0.012821 0.0138554 0.00565646 0.0193983 0.0197022 0.00804338 0.0332176 0.0346 0.0141254 0.0591328 0.0606993 0.0247804 0.097986 0.0992903 0.0405351 0.149516 0.149202 0.0609113 0.212941 0.209042 0.0853412 0.268505 0.266957 0.108985 0.311938 0.309692 0.126431 0.325311 0.325383 0.132837 0.312214 0.312556 0.127601 0.272752 0.270956 0.110617 0.214056 0.213157 0.087021 0.153487 0.153867 0.0628159 0.102779 0.104702 0.0427446 0.0718029 0.0726884 0.0296749 0.0597257 0.0623514 0.0254548 0.0834219 0.0842179 0.0343818 0.143763 0.143777 0.0586968 0.246827 0.249296 0.101775 0.396087 0.399142 0.162949 0.58009 0.575973 0.23514 0.749516 0.744623 0.303991 0.869182 0.8672 0.354033 0.90605 0.908219 0.370779 0.852742 0.851916 0.347793 0.729678 0.729119 0.297662 0.564931 0.563022 0.229853 0.400749 0.400765 0.163612 0.263412 0.265635 0.108445 0.178924 0.179991 0.0734811 0.142664 0.143482 0.0585763 0.152075 0.152705 0.0623417 0.19273 0.194449 0.0793836 0.253657 0.252461 0.103067 0.308978 0.306307 0.125049 0.337814 0.338919 0.138363 0.342861 0.34308 0.140062 0.305572 0.305765 0.124828 0.25954 0.26028 0.106259 0.216626 0.217719 0.0888832 0.188831 0.189263 0.0772663 0.187126 0.188428 0.0769255
7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.8481e-06 6.98515e-07 3.68203e-05 1.22734e-05 4.63892e-06 0.00111935 0.00106605 0.000402927 0.0154168 0.0163912 0.0061953 0.0998959 0.09866 0.03729 0.339878 0.334784 0.126537 0.749139 0.746251 0.282056 1.2037 1.20979 0.457259 1.54905 1.53656 0.580766 1.61997 1.63193 0.61681 1.49243 1.50024 0.567038 1.21806 1.21815 0.460419 0.902257 0.899801 0.340093 0.602612 0.605578 0.228887 0.376771 0.377601 0.14272 0.218062 0.217641 0.0822604 0.118923 0.117874 0.0445522 0.0609376 0.0587405 0.0222018 0.0299153 0.0289382 0.0109376 0.0171713 0.0160656 0.00607224 0.0137344 0.0138382 0.00523033 0.0208283 0.019863 0.00750752 0.03608 0.0348114 0.0131575 0.0613993 0.0607993 0.02298 0.10042 0.0994517 0.0375892 0.151896 0.149587 0.0565384 0.2088 0.209008 0.0789975 0.271242 0.267569 0.101132 0.303359 0.308788 0.116711 0.32636 0.325523 0.123036 0.307974 0.311902 0.117888 0.262865 0.2698 0.101975 0.212854 0.213114 0.0805494 0.153816 0.15386 0.0581535 0.106825 0.105006 0.0396884 0.0752779 0.0730583 0.0276134 0.0656494 0.0628225 0.0237447 0.0863884 0.0845279 0.0319486 0.146556 0.144174 0.0544927 0.253206 0.249854 0.0944361 0.402647 0.399643 0.151051 0.575564 0.575914 0.217675 0.738828 0.743795 0.281128 0.865507 0.866959 0.32768 0.90255 0.90741 0.342969 0.850197 0.85167 0.321901 0.723924 0.728377 0.275301 0.563474 0.563087 0.212827 0.397753 0.400334 0.151312 0.269306 0.26616 0.100599 0.182388 0.180334 0.0681597 0.147299 0.144027 0.0544372 0.154605 0.152977 0.0578197 0.195644 0.19462 0.0735595 0.254364 0.252733 0.0955239 0.303935 0.305968 0.115645 0.337905 0.338774 0.128045 0.339876 0.342622 0.129499 0.307424 0.306002 0.115658 0.259845 0.260218 0.0983532 0.217877 0.217741 0.0822985 0.191979 0.189651 0.0716813 0.1924 0.188995 0.0714336
8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.61709e-06 5.71726e-07 1.22734e-05 1.22734e-05 4.33931e-06 0.00135255 0.00110186 0.000389566 0.0161821 0.0163651 0.00578593 0.101301 0.0989901 0.0349983 0.339535 0.335378 0.118574 0.745774 0.746191 0.263819 1.20121 1.20872 0.427348 1.54238 1.53729 0.543514 1.62768 1.6314 0.576785 1.49248 1.49927 0.530072 1.2181 1.21815 0.43068 0.895812 0.899302 0.317951 0.612955 0.6065 0.21443 0.375893 0.377387 0.133426 0.219435 0.217865 0.0770269 0.117423 0.117818 0.0416548 0.0609621 0.0590182 0.0208661 0.0304055 0.0291216 0.010296 0.0169433 0.0161754 0.00571885 0.0151871 0.0140068 0.00495214 0.0215087 0.0200688 0.00709538 0.0357973 0.0349346 0.0123513 0.0650277 0.0613278 0.0216827 0.0987123 0.0993592 0.0351288 0.151575 0.149835 0.0529747 0.208754 0.208976 0.0738842 0.266147 0.267392 0.0945372 0.304267 0.308223 0.108973 0.319844 0.324813 0.114839 0.310733 0.311755 0.110222 0.265098 0.269212 0.0951809 0.214063 0.213232 0.0753891 0.154805 0.153978 0.0544394 0.106274 0.105164 0.0371812 0.0752676 0.0733345 0.0259277 0.0667675 0.0633156 0.0223855 0.0864408 0.0847671 0.0299697 0.145107 0.144291 0.0510145 0.251424 0.250051 0.0884063 0.398346 0.399481 0.141238 0.581555 0.576619 0.203866 0.740923 0.743436 0.262844 0.857823 0.865817 0.306112 0.902125 0.906749 0.320584 0.848502 0.851274 0.300971 0.727105 0.728218 0.257464 0.563645 0.563157 0.199106 0.403838 0.400772 0.141694 0.270154 0.266659 0.0942782 0.183455 0.180724 0.0638955 0.144019 0.144026 0.050921 0.154221 0.153132 0.0541404 0.196886 0.194903 0.0689087 0.250874 0.2525 0.0892723 0.305772 0.305944 0.108168 0.3371 0.338565 0.119701 0.34175 0.342513 0.121097 0.308285 0.306287 0.108289 0.260257 0.260223 0.0920027 0.220863 0.218132 0.0771211 0.19164 0.1899 0.0671396 0.191595 0.18932 0.0669349
9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.43741e-06 4.79137e-07 0 1.09097e-05 3.63657e-06 0.00121263 0.00111417 0.000371389 0.0146959 0.0161796 0.00539321 0.0960509 0.0986635 0.0328878 0.331397 0.334936 0.111645 0.748764 0.746477 0.248826 1.20215 1.20799 0.402664 1.52814 1.53627 0.512091 1.66114 1.6347 0.5449 1.50045 1.4994 0.499801 1.22346 1.21874 0.406246 0.89331 0.898636 0.299545 0.606464 0.606496 0.202165 0.374816 0.377101 0.1257 0.212927 0.217316 0.0724388 0.117442 0.117776 0.0392586 0.0605885 0.0591927 0.0197309 0.0285155 0.0290543 0.00968476 0.0148346 0.0160264 0.00534213 0.0134868 0.013949 0.00464966 0.0194248 0.0199972 0.00666574 0.0354633 0.0349934 0.0116645 0.0592521 0.0610972 0.0203657 0.0977214 0.0991773 0.0330591 0.148822 0.149722 0.0499075 0.20815 0.208884 0.0696281 0.266886 0.267335 0.0891118 0.313435 0.308802 0.102934 0.328253 0.325195 0.108398 0.312342 0.311821 0.10394 0.269325 0.269225 0.0897416 0.214888 0.213416 0.0711388 0.154537 0.15404 0.0513467 0.103733 0.105005 0.0350017 0.0717856 0.0731624 0.0243875 0.0625815 0.0632341 0.021078 0.083871 0.0846675 0.0282225 0.141303 0.143959 0.0479862 0.247806 0.249801 0.0832671 0.396844 0.399188 0.133063 0.574596 0.576395 0.192132 0.751666 0.744351 0.248117 0.869449 0.86622 0.28874 0.899383 0.905931 0.301977 0.85651 0.851856 0.283952 0.732848 0.728732 0.242911 0.563749 0.563222 0.187741 0.399356 0.400615 0.133538 0.265919 0.266577 0.0888589 0.178636 0.180492 0.060164 0.142237 0.143827 0.0479425 0.15051 0.152841 0.0509469 0.194627 0.194873 0.0649575 0.250976 0.252331 0.0841103 0.3085 0.306228 0.102076 0.341291 0.338868 0.112956 0.342229 0.342482 0.114161 0.307701 0.306445 0.102148 0.258843 0.26007 0.0866899 0.216924 0.217997 0.0726658 0.186459 0.189517 0.0631724 0.188465 0.189225 0.0630751
10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.29367e-06 4.09094e-07 3.68203e-05 1.35008e-05 4.26931e-06 0.00106105 0.00110885 0.000350651 0.0167256 0.0162342 0.00513371 0.101005 0.0988977 0.0312742 0.347512 0.336194 0.106314 0.753043 0.747134 0.236264 1.20241 1.20743 0.381824 1.52544 1.53519 0.48547 1.62616 1.63385 0.516668 1.48685 1.49815 0.473756 1.21888 1.21875 0.385403 0.909534 0.899726 0.284518 0.606207 0.606467 0.191782 0.380831 0.377474 0.119368 0.215131 0.217098 0.0686523 0.115668 0.117565 0.0371773 0.0614276 0.0594162 0.018789 0.0300452 0.0291534 0.00921911 0.0170516 0.0161289 0.00510041 0.0145378 0.0140079 0.00442968 0.0219128 0.0201888 0.00638425 0.0357254 0.0350666 0.011089 0.0627363 0.0612611 0.0193725 0.100559 0.0993155 0.0314063 0.151533 0.149903 0.0474036 0.209779 0.208974 0.0660833 0.263082 0.26691 0.0844044 0.306205 0.308542 0.0975695 0.32309 0.324985 0.102769 0.307455 0.311384 0.0984683 0.268665 0.269169 0.0851186 0.212964 0.213371 0.0674739 0.156686 0.154305 0.0487954 0.10648 0.105153 0.0332522 0.0740942 0.0732556 0.0231654 0.065114 0.063422 0.0200558 0.0881388 0.0850146 0.026884 0.146364 0.144199 0.0455998 0.249049 0.249726 0.0789703 0.398707 0.39914 0.126219 0.579148 0.57667 0.182359 0.743569 0.744272 0.23536 0.861419 0.86574 0.273771 0.903486 0.905686 0.286403 0.848117 0.851482 0.269262 0.724013 0.72826 0.230296 0.566226 0.563523 0.178202 0.402011 0.400755 0.12673 0.267903 0.266709 0.0843409 0.18203 0.180646 0.0571252 0.14829 0.144274 0.0456234 0.154176 0.152974 0.0483747 0.195893 0.194975 0.0616564 0.252645 0.252362 0.0798039 0.304658 0.306071 0.0967881 0.333737 0.338355 0.106997 0.339275 0.342161 0.108201 0.306626 0.306463 0.096912 0.261568 0.260219 0.0822886 0.218687 0.218066 0.0689586 0.192052 0.189771 0.0600108 0.190402 0.189343 0.0598755
