0 60 52 64 20 47 56 80 18 43 86 87 42 93 98 38 62 15 31 30 14 59 77 65 32 8 34 70 74 100 53 84 73 75 2 97 68 41 96 36 92 27 39 76 83 101 45 58 9 4 26 63 102 19 78 24 21 72 16 95 99 28 23 94 11 12 7 5 10 3 90 48 69 22 25 13 85 37 29 54 61 17 71 79 51 88 67 57 82 44 46 81 35 66 91 49 33 6 55 40 89 1 50 2073.17 2445.68
0 60 52 64 20 47 56 80 18 43 86 87 42 93 98 38 62 96 45 102 48 78 88 23 2 70 58 79 37 24 7 28 61 29 100 17 90 13 11 41 31 74 69 8 16 5 22 27 39 92 59 26 95 75 73 72 65 85 97 54 53 68 34 10 19 4 3 14 32 101 15 36 84 51 30 71 9 12 99 76 21 94 77 25 83 63 67 57 82 44 46 81 35 66 91 49 33 6 55 40 89 1 50 1901.37 2247.79
0 60 52 64 20 47 56 80 18 43 86 87 42 93 98 38 62 96 45 102 48 78 88 23 2 70 58 79 37 24 7 28 61 29 100 17 90 13 11 41 31 74 69 8 16 5 22 27 39 92 59 26 95 75 73 72 65 85 97 54 53 68 34 10 19 4 3 14 32 101 15 36 50 1 89 40 55 6 33 49 91 66 35 81 46 44 82 57 67 63 83 25 77 94 21 76 99 12 9 71 30 51 84 1781.43 2100.29
0 60 52 64 20 47 56 80 18 43 86 87 42 93 98 38 62 96 45 102 48 78 88 23 2 70 58 79 37 24 7 28 61 29 100 17 90 13 11 41 31 74 69 85 97 54 53 68 34 10 19 4 3 14 32 101 15 36 50 1 89 40 55 6 33 49 91 66 35 81 46 44 82 57 67 63 83 25 77 94 21 76 99 12 9 71 30 8 16 5 22 27 39 92 59 26 95 75 73 72 65 51 84 1721.79 1953.04
0 60 52 64 20 47 56 80 18 43 86 87 42 93 98 38 62 96 45 102 48 78 88 23 2 70 58 1 90 19 7 32 36 50 68 31 101 79 29 13 41 97 6 61 53 85 3 11 37 4 34 100 74 40 55 54 28 17 24 69 89 10 15 14 33 49 91 66 35 81 46 44 82 57 67 63 83 25 77 94 21 76 99 12 9 71 30 8 16 5 22 27 39 92 59 26 95 75 73 72 65 51 84 1537.4 1836.6
0 60 52 64 20 47 56 80 18 43 86 87 42 93 98 38 62 96 45 102 48 78 88 23 2 70 13 41 31 68 58 79 7 29 90 19 32 101 36 1 50 97 6 61 53 85 3 11 37 4 34 100 74 40 55 54 28 17 24 69 89 10 15 14 33 49 91 66 35 81 46 44 82 57 67 63 83 25 77 94 21 76 99 12 9 71 30 8 16 5 22 27 39 92 59 26 95 75 73 72 65 51 84 1446.31 1738.13
0 60 52 64 20 47 56 80 18 43 86 87 42 93 98 38 62 96 45 102 48 78 88 23 2 70 13 41 31 68 58 79 7 29 90 19 32 101 36 1 50 97 6 61 53 85 3 11 37 4 34 100 74 40 55 69 24 28 17 15 54 10 14 35 66 91 49 33 89 81 46 44 82 57 67 63 83 25 77 94 21 76 99 12 9 71 30 8 16 5 22 27 39 92 59 26 95 75 73 72 65 51 84 1412.28 1622.57
0 60 52 64 20 47 56 80 18 72 43 86 87 42 93 98 38 62 96 45 102 48 78 88 23 2 70 13 41 31 68 58 79 7 29 90 19 32 101 36 1 50 97 6 61 53 85 3 11 37 4 34 100 74 40 55 69 24 28 17 15 54 10 14 35 66 91 49 33 89 81 46 44 82 57 67 63 83 25 77 94 21 76 99 12 9 71 30 8 16 5 22 27 39 92 59 26 95 75 73 65 51 84 1325.41 1502.02
0 60 52 64 20 47 56 7 79 58 68 31 41 13 70 2 23 88 78 48 102 45 96 62 38 98 93 42 87 86 43 18 80 21 29 90 19 32 101 36 1 50 97 6 61 53 85 3 11 37 4 34 100 74 40 55 54 28 17 24 69 89 10 57 67 63 83 25 77 94 76 99 15 14 33 49 91 66 35 81 46 44 82 12 9 71 30 8 16 5 22 27 39 92 59 26 95 75 73 72 65 51 84 1318.47 1442.73
0 60 52 64 20 47 56 79 7 58 68 31 41 13 70 2 23 88 78 48 102 45 96 62 38 98 93 42 87 86 43 18 80 21 29 90 19 32 101 36 1 50 97 6 61 53 85 3 11 37 4 34 100 74 40 55 54 28 17 24 69 89 10 57 67 63 83 25 77 94 76 99 15 14 33 49 91 66 35 81 46 44 82 12 9 71 30 8 16 5 22 27 39 92 59 26 95 75 73 72 65 51 84 1267.13 1387.2
