1 1.60316 1.60316 0
2 2.16857 1.88587 0.199904
3 3.01088 2.26087 0.333936
4 3.31811 2.52518 0.339295
5 4.04219 2.82858 0.383823
6 4.59054 3.12224 0.417336
7 4.97282 3.38661 0.433436
8 4.91725 3.57794 0.419365
9 5.13955 3.75145 0.407084
10 5.45855 3.92216 0.400573
11 5.29839 4.04727 0.383198
12 5.18469 4.14206 0.362798
13 5.40349 4.23909 0.347625
14 5.77734 4.34897 0.339715
15 6.03006 4.46104 0.335044
16 6.22305 4.57117 0.331709
17 6.4952 4.68434 0.330942
18 6.84682 4.80448 0.333651
19 6.68708 4.90357 0.330475
20 6.70338 4.99356 0.325974
21 7.08037 5.09293 0.325245
22 7.23533 5.19031 0.324713
23 6.86287 5.26303 0.318634
24 7.02396 5.3364 0.313692
25 7.26147 5.4134 0.310451
26 7.18079 5.48138 0.305862
27 7.1718 5.54399 0.300873
28 7.19687 5.60302 0.295862
29 7.48618 5.66796 0.2927
30 7.35873 5.72432 0.288318
31 7.37162 5.77746 0.283872
32 7.18347 5.82139 0.278381
33 7.20944 5.86346 0.273104
34 6.84214 5.89224 0.266584
35 6.80347 5.91828 0.260236
36 6.85143 5.9442 0.254295
37 7.16805 5.97727 0.249564
38 7.25468 6.01089 0.24525
39 7.20223 6.04144 0.240856
40 7.14729 6.06908 0.236416
41 7.45305 6.10284 0.233047
42 7.66732 6.14009 0.230456
43 7.36955 6.16868 0.226864
44 7.09457 6.18972 0.222681
45 7.55827 6.22014 0.2198
46 7.61974 6.25056 0.217117
47 7.21661 6.27112 0.213468
48 7.04627 6.28726 0.209631
49 7.64023 6.31488 0.207163
50 7.66239 6.34183 0.204766
51 7.82577 6.37092 0.202807
52 8.1785 6.40568 0.201864
53 7.92718 6.43439 0.200086
54 7.5497 6.45505 0.197444
55 7.77539 6.47905 0.195308
56 8.25101 6.51069 0.194367
57 8.75596 6.55008 0.194908
58 8.91624 6.59088 0.19577
59 8.75386 6.62754 0.195854
60 8.78895 6.66356 0.195875
61 8.41713 6.69231 0.194762
62 8.45638 6.72076 0.193688
63 8.73766 6.75278 0.193241
64 8.55197 6.78089 0.192256
65 8.72597 6.81082 0.191613
66 8.85926 6.84185 0.191207
67 9.01184 6.87424 0.191076
68 9.30176 6.90994 0.191572
69 9.50207 6.94751 0.192444
70 8.90827 6.97552 0.191722
71 8.89421 7.00254 0.190917
72 8.72049 7.0264 0.18975
73 8.43217 7.04566 0.188126
74 8.38688 7.06378 0.186455
75 8.56707 7.08383 0.185043
76 8.55615 7.1032 0.183619
77 8.47362 7.121 0.182095
78 8.33743 7.13659 0.180427
79 8.20243 7.15008 0.178647
80 7.86705 7.15905 0.176639
81 7.96784 7.16903 0.17474
82 7.84773 7.17731 0.172805
83 7.69328 7.18352 0.170835
84 7.53552 7.18772 0.168852
85 7.47243 7.19106 0.166899
86 7.51779 7.19486 0.165001
87 7.16653 7.19454 0.163105
88 7.03347 7.19271 0.161262
89 7.41751 7.19523 0.15947
90 7.31968 7.19662 0.157704
91 7.60424 7.2011 0.156035
92 7.68915 7.2064 0.154429
93 7.7399 7.21214 0.152875
94 8.01774 7.22071 0.151488
95 7.84777 7.22731 0.150037
96 7.82957 7.23358 0.148606
97 8.01537 7.24164 0.147292
98 7.84864 7.24784 0.145919
99 7.81452 7.25356 0.144558
100 7.63689 7.25739 0.143163
101 7.70577 7.26183 0.141814
102 7.96887 7.26876 0.140593
103 7.35428 7.26959 0.139231
104 7.26804 7.26958 0.137892
105 7.32403 7.2701 0.13658
106 7.40701 7.27139 0.135297
107 7.5765 7.27424 0.134063
108 7.35388 7.27498 0.132823
109 7.411 7.27623 0.131611
110 7.33215 7.27673 0.130415
111 7.21829 7.27621 0.129241
112 7.21328 7.27565 0.128089
113 7.12195 7.27429 0.126962
114 7.12152 7.27295 0.125856
115 7.30032 7.27318 0.124762
116 7.7198 7.27703 0.123745
117 8.40035 7.28664 0.12306
118 8.28351 7.29508 0.122306
119 8.09816 7.30183 0.121465
120 7.93887 7.30714 0.120568
121 8.03123 7.31312 0.11972
122 8.096 7.31954 0.118911
123 7.756 7.32309 0.117997
124 7.31706 7.32304 0.117046
125 7.56278 7.32496 0.116125
126 7.38792 7.32546 0.115204
127 7.32864 7.32548 0.114297
128 7.46516 7.32658 0.11341
129 7.77809 7.33008 0.112584
130 7.60277 7.33217 0.111738
131 7.61316 7.33432 0.110906
132 7.62717 7.33654 0.110088
133 7.70249 7.33929 0.109294
134 7.74047 7.34228 0.10852
135 8.05543 7.34756 0.107844
136 7.48513 7.34858 0.107056
137 6.90998 7.34537 0.106322
138 6.74126 7.341 0.105642
139 6.76303 7.33684 0.104964
140 7.262 7.3363 0.104215
141 6.92408 7.33338 0.103517
142 7.17626 7.33227 0.102794
143 7.08423 7.33054 0.10209
144 7.11236 7.32902 0.101392
145 7.02964 7.32696 0.100714
146 7.52782 7.32834 0.100034
147 8.12449 7.33375 0.0994996
148 7.65389 7.33591 0.0988509
149 7.84424 7.33933 0.0982463
150 7.76698 7.34218 0.0976327
151 7.73512 7.34478 0.0970208
152 7.84283 7.34806 0.0964378
153 7.79919 7.351 0.0958525
154 7.8067 7.35396 0.0952758
155 7.56011 7.35529 0.0946704
156 7.08747 7.35358 0.0940791
157 7.29679 7.35322 0.0934806
158 7.40103 7.35352 0.0928894
159 7.93458 7.35717 0.092377
160 8.04388 7.36146 0.0918993
161 8.23992 7.36692 0.0914904
162 8.5394 7.37416 0.0912114
163 8.56971 7.38149 0.0909463
164 8.76014 7.3899 0.0907794
165 8.22352 7.39495 0.0903697
166 8.0041 7.39862 0.0898998
167 7.87905 7.4015 0.0894075
168 7.81093 7.40393 0.0889085
169 7.639 7.40533 0.0883933
170 7.54057 7.40612 0.0878769
171 7.81602 7.40852 0.0873957
172 7.46516 7.40885 0.0868882
173 7.47798 7.40925 0.0863869
174 7.70911 7.41097 0.0859076
175 7.86076 7.41354 0.0854551
176 7.93425 7.4165 0.0850208
177 7.70134 7.41811 0.0845557
178 7.70872 7.41974 0.0840964
179 8.04099 7.42321 0.0836982
180 7.92314 7.42599 0.0832793
181 7.86971 7.42844 0.0828552
182 7.9232 7.43116 0.0824446
183 7.73297 7.43281 0.0820105
184 7.44327 7.43287 0.0815649
185 7.52581 7.43337 0.0811255
186 7.35818 7.43296 0.0806904
187 7.31885 7.43235 0.0802612
188 7.38841 7.43212 0.0798346
189 7.5843 7.43292 0.0794162
190 7.3572 7.43253 0.0789993
191 7.05265 7.43054 0.0786107
192 7.0421 7.42851 0.0782273
193 7.49021 7.42883 0.0778226
194 7.66068 7.43003 0.0774306
195 7.43442 7.43005 0.0770336
196 7.94359 7.43267 0.0766851
197 7.97941 7.43545 0.076346
198 8.07409 7.43867 0.0760285
199 7.8936 7.44096 0.0756808
200 7.73689 7.44244 0.0753169
