0 15 33 20 2 5 32 4 22 24 30 3 13 26 11 8 9 28 27 25 31 12 1 19 17 18 6 14 23 29 16 10 21 7 3.84861
0 15 33 20 2 5 32 4 22 24 30 3 13 26 8 11 9 28 27 25 31 12 1 19 17 18 6 14 23 29 16 10 21 7 3.81336
0 15 33 20 2 5 32 4 22 24 30 3 13 26 28 9 8 11 27 25 31 12 1 19 17 18 6 14 23 29 16 10 21 7 3.58692
0 15 33 20 2 5 32 4 22 24 30 3 13 26 9 28 8 11 27 25 31 12 1 19 17 18 6 14 23 29 16 10 21 7 3.54595
0 15 33 20 2 5 32 4 22 30 24 3 13 26 9 28 8 11 27 25 31 12 1 19 17 18 6 14 23 29 16 10 21 7 3.50478
0 15 33 20 2 5 32 4 22 24 30 3 13 26 9 28 8 27 11 25 31 12 1 19 17 18 6 14 23 29 16 10 21 7 3.4928
0 15 33 20 2 5 32 4 22 30 24 3 13 26 9 28 8 27 11 25 31 12 1 19 17 18 6 14 23 29 16 10 21 7 3.45163
0 15 33 20 2 5 32 4 22 24 3 30 13 26 9 28 8 27 11 25 31 12 1 19 17 18 6 14 23 29 16 10 21 7 3.41806
0 15 33 20 2 5 32 4 22 24 3 30 13 26 9 28 8 27 11 25 31 12 1 19 17 18 6 14 23 29 16 10 21 7 3.41806
0 15 33 20 2 5 32 4 22 24 3 30 13 26 9 28 8 27 11 25 31 12 1 19 17 18 6 14 23 29 16 10 21 7 3.41806
0 15 33 20 2 5 32 4 22 24 3 30 13 26 9 28 8 27 11 25 31 12 1 19 17 18 6 14 23 29 16 10 21 7 3.41806
0 15 33 20 2 5 32 4 22 24 3 30 28 9 26 13 8 27 11 25 31 12 1 19 17 18 6 14 23 29 16 10 21 7 3.41433
0 15 33 20 2 5 32 4 22 24 3 30 28 9 26 13 8 27 11 25 31 12 1 19 17 18 6 14 23 29 16 10 21 7 3.41433
0 15 33 20 2 5 32 4 22 24 3 30 28 9 26 13 8 27 11 25 31 12 1 19 17 18 6 14 23 29 16 10 21 7 3.41433
0 15 33 20 2 5 32 4 22 24 3 30 28 9 26 13 8 27 11 25 31 12 1 19 17 18 6 14 23 29 16 10 21 7 3.41433
0 15 33 20 2 5 32 4 22 24 3 30 28 13 26 9 8 27 11 25 31 12 1 19 17 18 6 14 23 29 16 10 21 7 3.37208
0 15 33 20 2 5 32 4 22 24 3 30 28 13 26 9 8 27 11 25 31 12 1 19 17 18 6 14 23 29 16 10 21 7 3.37208
0 15 33 20 2 5 32 4 22 24 3 30 28 13 26 9 8 27 11 25 31 12 1 19 17 18 6 14 23 29 16 10 21 7 3.37208
0 15 33 20 2 5 32 4 22 24 3 30 28 13 26 9 8 27 11 25 6 31 12 1 19 17 18 14 23 29 16 10 21 7 3.25221
0 15 33 20 2 5 32 4 22 24 3 30 28 13 26 9 8 27 11 25 6 31 12 1 19 17 18 14 23 29 16 10 21 7 3.25221
0 15 33 20 2 5 32 4 22 24 3 30 28 13 26 9 8 27 11 25 6 31 12 1 19 17 18 14 23 29 16 10 21 7 3.25221
0 15 33 20 2 5 32 4 22 24 3 30 28 13 26 9 8 27 11 25 6 31 12 1 19 17 18 14 23 29 16 10 21 7 3.25221
0 15 33 20 2 5 32 4 22 24 3 30 28 13 26 9 8 27 11 25 6 31 12 1 19 17 18 14 23 29 16 10 21 7 3.25221
0 15 33 20 2 5 32 4 22 24 3 30 28 26 13 9 8 27 11 25 6 31 12 1 19 17 18 14 23 29 16 10 21 7 3.22631
0 15 33 20 2 5 32 4 22 24 3 30 28 26 13 9 8 27 11 25 6 31 12 1 19 17 18 14 23 29 16 10 21 7 3.22631
0 15 33 20 2 5 32 4 22 24 3 30 28 9 13 26 8 27 11 25 6 31 12 1 19 17 18 14 23 29 16 10 21 7 3.14207
0 15 33 20 2 5 32 4 22 24 3 30 28 9 13 26 8 27 11 25 6 31 12 1 19 17 18 14 23 29 16 10 21 7 3.14207
0 15 33 20 2 5 32 4 22 24 3 30 28 9 13 26 8 27 11 25 6 31 12 1 19 17 18 14 23 29 16 10 21 7 3.14207
0 15 33 20 2 5 32 4 22 24 3 30 28 9 13 26 8 27 11 25 6 31 12 1 19 17 18 14 23 29 16 10 21 7 3.14207
0 15 33 20 2 5 32 4 22 24 3 30 28 9 13 26 8 27 11 25 6 31 12 1 19 17 18 14 23 29 16 10 21 7 3.14207
0 15 33 20 2 5 32 4 22 24 3 30 28 9 13 26 8 27 11 25 6 31 12 1 19 17 18 14 23 29 16 10 21 7 3.14207
0 15 33 20 2 5 32 4 22 24 3 30 28 9 13 26 8 27 11 25 6 31 12 1 19 17 18 14 23 29 16 10 21 7 3.14207
0 15 33 20 2 5 32 4 22 24 3 30 28 9 13 26 8 27 11 25 6 31 12 1 19 17 18 14 23 29 16 10 21 7 3.14207
0 15 33 20 2 5 32 4 22 24 3 30 28 9 13 26 8 27 11 25 6 31 12 1 19 17 18 14 23 29 16 10 21 7 3.14207
0 15 33 20 2 5 32 4 22 24 3 30 28 9 13 26 8 27 11 25 6 31 12 1 19 17 18 14 23 29 16 10 21 7 3.14207
0 15 33 20 2 5 32 4 22 24 3 30 28 9 13 26 8 27 11 25 6 31 12 1 19 17 18 14 23 29 16 10 21 7 3.14207
0 15 33 20 2 5 32 4 22 24 3 30 28 9 13 26 8 27 11 25 6 31 12 1 19 17 18 14 23 29 16 10 21 7 3.14207
0 15 33 20 2 5 32 4 22 24 3 30 28 9 13 26 8 27 11 25 6 31 12 1 19 17 18 14 23 29 16 10 21 7 3.14207
0 15 33 20 2 5 32 4 22 24 3 30 28 9 13 26 8 27 11 25 6 31 12 1 19 17 18 14 23 29 16 10 21 7 3.14207
0 15 33 20 2 5 32 4 22 24 3 30 28 9 13 26 8 27 11 25 6 31 12 1 19 17 18 14 23 29 16 10 21 7 3.14207
0 15 33 20 2 5 32 4 22 24 3 30 28 9 13 26 8 27 11 25 6 31 12 1 19 17 18 14 23 29 16 10 21 7 3.14207
0 15 33 20 2 5 32 4 22 24 3 30 28 9 13 26 8 27 11 25 6 31 12 1 19 17 18 14 23 29 16 10 21 7 3.14207
0 15 33 20 2 5 32 4 22 24 3 30 28 9 13 26 8 27 11 25 6 31 12 1 19 17 18 14 23 29 16 10 21 7 3.14207
0 15 33 20 2 5 32 4 22 24 3 30 28 9 13 26 8 27 11 25 6 31 12 1 19 17 18 14 23 29 16 10 21 7 3.14207
0 15 33 20 2 5 32 4 22 24 3 30 28 9 13 26 8 27 11 25 6 31 12 1 19 17 18 14 23 29 16 10 21 7 3.14207
0 15 33 20 2 5 32 4 22 24 3 30 28 9 13 26 8 27 11 25 6 31 12 1 19 17 18 14 23 29 16 10 21 7 3.14207
0 15 33 20 2 5 32 4 22 24 3 30 28 9 13 26 8 27 11 25 6 31 12 1 19 17 18 14 23 29 16 10 21 7 3.14207
