1.53279 0.0328526 1.5246 0.0281619 5.01752 0.0156912 5.00487 0.0129169
1.53213 0.0323652 1.52392 0.0277468 5.01692 0.0154667 5.0048 0.0127229
1.5316 0.03189 1.52333 0.027342 5.01647 0.0152443 5.00514 0.012539
1.53092 0.0314318 1.52289 0.0269465 5.01641 0.0150218 5.00466 0.0123653
1.53026 0.0309866 1.52252 0.0265613 5.01685 0.0148122 5.00393 0.0122091
1.52958 0.0305547 1.52222 0.0261863 5.01627 0.0146134 5.0036 0.0120403
1.52934 0.0301282 1.52182 0.0258231 5.01598 0.0144119 5.00328 0.0118761
1.5289 0.0297159 1.52175 0.025467 5.01663 0.0142277 5.00323 0.0117124
1.52853 0.029314 1.52125 0.0251255 5.0158 0.0140588 5.0034 0.0115543
1.52808 0.028924 1.52115 0.0247884 5.01602 0.0138719 5.00364 0.0114018
1.52758 0.0285451 1.52096 0.0244608 5.01547 0.0136995 5.00339 0.0112536
1.52735 0.028173 1.52037 0.0241482 5.01505 0.0135268 5.00283 0.0111205
1.52716 0.0278101 1.52011 0.023838 5.01521 0.0133532 5.00298 0.010978
1.52646 0.0274648 1.51969 0.0235381 5.0157 0.013192 5.00298 0.0108381
1.52598 0.0271235 1.51955 0.0232424 5.01541 0.0130294 5.0028 0.0107033
1.52579 0.0267872 1.51924 0.0229558 5.01374 0.0129747 5.00294 0.0105712
1.52555 0.0264597 1.51909 0.0226746 5.01298 0.0128381 5.00346 0.0104546
1.52526 0.0261405 1.51869 0.0224032 5.01283 0.0126834 5.00351 0.010328
1.52506 0.0258282 1.51852 0.0221356 5.01312 0.012535 5.00352 0.0102043
1.52489 0.0255231 1.51846 0.0218737 5.01278 0.0123915 5.00402 0.0100959
1.52465 0.0252257 1.51835 0.0216182 5.01336 0.0122607 5.00525 0.0100532
1.52437 0.0249356 1.51821 0.0213687 5.01316 0.0121206 5.00508 0.00993845
1.52426 0.0246509 1.51791 0.0211266 5.01299 0.0119834 5.00485 0.00982756
1.52415 0.0243726 1.51759 0.0208904 5.01266 0.0118525 5.00445 0.00972488
1.52384 0.0241023 1.51737 0.0206581 5.01263 0.0117201 5.00439 0.00961639
1.52364 0.0238368 1.51721 0.0204305 5.01244 0.0115921 5.00432 0.00951042
1.52325 0.0235795 1.51695 0.0202089 5.01221 0.0114677 5.00429 0.00940653
1.52321 0.0233246 1.51671 0.0199918 5.01171 0.011355 5.00453 0.00930796
1.52299 0.0230762 1.5164 0.0197805 5.01204 0.0112384 5.00476 0.00921143
1.52266 0.0228345 1.51612 0.0195731 5.01159 0.0111286 5.0051 0.00912021
1.52236 0.0225973 1.51605 0.0193682 5.01157 0.0110121 5.00497 0.00902564
1.522 0.022366 1.51592 0.019168 5.01123 0.0109032 5.0049 0.00893244
1.5217 0.0221387 1.51577 0.018972 5.01032 0.0108297 5.00493 0.00884088
1.52139 0.0219161 1.51567 0.0187796 5.00935 0.010763 5.00462 0.00875659
1.52129 0.0216961 1.51558 0.0185911 5.00943 0.010655 5.00392 0.00869695
