10 0 0 10.2467 -0.789562 -1.02473
-1.04612 0.170552 0.663276 -3.71389 -0.576206 -6.65934
-1.45278 0.516503 1.28585 0.710322 -0.372838 6.84871
-1.359 -0.0423599 0.0195645 -5.56221 0.687666 -4.35323
-0.486675 -1.08503 0.865083 1.84192 -4.52914 4.35461
1.17748 -0.913774 0.0185744 -2.07825 7.86611 -7.96711
0.503622 0.289034 -0.52195 -4.84931 -1.72973 -0.682458
2.108 1.00404 -2.02345 -0.48612 0.515164 0.843139
-0.262822 0.0127661 -0.0102616 -2.80069 -7.30474 7.8715
-1.02352 -1.52076 -0.316915 -0.785153 -0.27233 -1.09537
-0.650777 0.486083 1.18252 1.30162 2.5041 -1.68623
0.304503 1.14479 1.96041 2.15362 -1.33184 -1.45407
-1.03319 -0.298007 -0.330274 0.274466 -0.316295 -1.54578
-0.776446 0.327856 -0.321671 2.28708 -0.879617 3.64892
-0.0110875 -0.150418 -0.327945 2.86887 -1.95408 -0.954773
-1.97055 0.596426 -0.644955 -1.09773 -1.37362 -4.23432
1.56751 1.68616 -0.296075 -3.09453 0.174806 5.77345
0.362411 -0.959561 -1.91995 -3.06765 2.4607 -4.38811
0.420675 1.8997 -1.01362 -0.31488 0.753039 5.41604
-0.158305 0.194994 -0.476786 3.14773 1.28823 -2.21085
-0.421992 0.835622 0.444093 -0.248006 1.41585 0.49493
0.802242 -1.12809 0.768682 -0.580777 2.17792 2.12338
1.07402 -1.47318 0.565064 -2.0239 -0.419838 0.833971
0.168037 1.08777 1.47088 -0.443526 -2.68952 -4.00801
-0.896707 -0.417072 -0.0497924 -1.08383 1.32988 3.97661
2.08482 2.93565 -0.432891 -1.76839 -0.0566945 3.63532
0.226853 -2.15688 -1.09259 -2.97144 -1.29143 1.23011
-0.745119 0.0527032 1.23766 -1.09858 2.44428 -2.18383
1.59688 3.5595 -5.21222 0.628115 1.46396 3.7201
1.44448 0.378387 0.792229 2.5791 -2.4965 -5.84759
-0.573307 0.0667585 1.11685 1.90505 0.886575 1.07805
-0.600511 0.0960871 0.0470197 1.07976 2.19756 -3.01524
-0.628996 0.791892 -2.91551 1.80148 -2.24112 -6.79246
-0.403614 0.786902 1.59377 0.738611 1.36529 -1.7114
-0.573028 -1.60071 -0.227959 -3.92477 1.79853 -3.48704
0.337994 1.41538 0.672569 0.00396132 -1.48568 -5.32303
-0.734853 0.0481494 -1.48847 0.75011 4.25061 -0.988057
1.76277 -0.745871 0.298387 3.37288 1.61377 -3.60993
1.31296 0.651211 0.439936 -0.277952 0.476575 -6.47832
-2.54042 1.70207 1.09017 -2.24873 -0.432997 -9.45444
0.193994 -1.01319 -1.093 -2.59517 -0.761216 1.90026
-0.68542 -0.635324 -0.493035 2.28765 -1.52343 -5.76098
0.145302 -0.019387 -0.860781 2.16076 -0.980325 2.67907
-0.179317 0.529755 -0.611979 -1.85388 1.08558 4.64375
-0.191243 0.481634 -0.0294285 0.713268 -0.464291 4.36757
-1.69785 1.56584 0.490107 1.0069 -0.242048 -2.91954
