3.16206 0
3.15243 0.00962716
3.13142 0.0217324
3.1338 0.0155508
3.134 0.0120472
3.14844 0.0174681
3.1412 0.0164418
3.13773 0.0146555
3.13376 0.0135216
3.13276 0.0121352
3.12969 0.0113983
3.1339 0.0112269
3.13224 0.0104609
3.13137 0.00972351
3.13561 0.00999353
3.13556 0.00934823
3.13443 0.00885255
3.13811 0.00912079
3.13656 0.00876605
3.13589 0.0083431
3.13743 0.00808471
3.13593 0.00785348
3.1343 0.00767987
3.13278 0.00750876
3.13516 0.00758598
3.13517 0.00728838
3.13479 0.00702336
3.13565 0.00682258
3.13787 0.00694698
3.13899 0.00680414
3.13862 0.00659153
3.13877 0.00638398
3.13878 0.00618752
3.13886 0.00600333
3.1392 0.00583933
3.13949 0.00568216
3.1396 0.00552748
3.13986 0.00538649
3.14152 0.00550201
3.14047 0.00546426
3.14147 0.00542267
3.14177 0.00530032
3.14198 0.00517989
3.1421 0.00506215
3.14285 0.00500494
3.14339 0.00492463
3.14243 0.00491297
3.14208 0.00482228
3.14265 0.00475758
3.14318 0.00469102
3.14274 0.00461913
3.14177 0.00463179
3.14142 0.00455709
3.14108 0.00448466
3.14059 0.00442971
3.13992 0.00440089
3.14038 0.00434678
3.13946 0.00436915
3.13878 0.00434733
3.13876 0.00427434
3.13819 0.00424128
3.13821 0.00417233
3.13883 0.00415329
3.13949 0.00414042
3.13959 0.00407741
3.13937 0.00402124
3.13896 0.00398234
3.13926 0.00393502
3.1386 0.00393368
3.13835 0.0038849
3.13955 0.00401469
3.13956 0.00395854
3.13992 0.00392046
3.13978 0.00386949
3.14008 0.00382909
3.14029 0.0037845
3.13994 0.003752
3.13975 0.00370853
3.14035 0.00371034
3.14055 0.00366919
3.14 0.00366405
3.14026 0.00362797
3.14004 0.00359077
3.13966 0.00356821
3.1402 0.00356785
3.14081 0.00357785
3.14015 0.00359743
3.14043 0.00356711
3.14057 0.00352979
3.14003 0.00353218
3.13984 0.00349806
3.13996 0.00346167
3.13989 0.00342481
3.13954 0.00340642
3.13958 0.00337055
3.13988 0.00334867
3.1405 0.00337265
3.1409 0.00336188
3.14055 0.00334616
3.14044 0.00331425
