1 1.1435 1.1435 0
2 1.13354 1.13852 0.0035216
3 1.08499 1.12068 0.0147566
4 1.11357 1.1189 0.0111739
5 1.09875 1.11487 0.00963839
6 1.10342 1.11296 0.00821878
7 1.08823 1.10943 0.0077673
8 1.1194 1.11067 0.00689575
9 1.09986 1.10947 0.00623344
10 1.09 1.10753 0.00590631
11 1.1254 1.10915 0.00558853
12 1.10819 1.10907 0.0051234
13 1.12812 1.11054 0.00493439
14 1.10261 1.10997 0.0046143
15 1.1092 1.10992 0.00430697
16 1.11218 1.11006 0.00404011
17 1.11907 1.11059 0.00383706
18 1.07677 1.10871 0.00405782
19 1.12581 1.10961 0.00394278
20 1.09997 1.10913 0.00377499
