1 -5.44911 -5.44911 0
2 -5.44797 -5.44854 0.00040368
3 -5.4477 -5.44826 0.0003537
4 -5.44865 -5.44836 0.000278584
5 -5.44662 -5.44801 0.000383378
6 -5.44788 -5.44799 0.000320057
7 -5.44743 -5.44791 0.000284005
8 -5.44772 -5.44789 0.000249528
9 -5.44797 -5.4479 0.000221987
10 -5.44635 -5.44774 0.000247623
11 -5.44847 -5.44781 0.000233715
12 -5.44902 -5.44791 0.000235093
13 -5.44723 -5.44786 0.000222805
14 -5.44778 -5.44785 0.000206965
15 -5.44879 -5.44791 0.000202493
16 -5.44858 -5.44795 0.000194024
17 -5.44786 -5.44795 0.000182692
18 -5.44809 -5.44796 0.000172722
19 -5.44885 -5.448 0.000169876
20 -5.44727 -5.44797 0.000165303
1 -5.44931 -5.44931 0
2 -5.44858 -5.44895 0.000257582
3 -5.44838 -5.44876 0.000230879
4 -5.44865 -5.44873 0.000174725
5 -5.44748 -5.44848 0.000263412
6 -5.4484 -5.44847 0.000219897
7 -5.44918 -5.44857 0.000210536
8 -5.44859 -5.44857 0.000184233
9 -5.44839 -5.44855 0.000164839
10 -5.44748 -5.44844 0.00017974
11 -5.44962 -5.44855 0.000192411
12 -5.44933 -5.44862 0.00018711
13 -5.44819 -5.44858 0.00017555
14 -5.44867 -5.44859 0.000163123
15 -5.44853 -5.44858 0.000152297
16 -5.44823 -5.44856 0.000144365
17 -5.44935 -5.44861 0.000143038
18 -5.44963 -5.44867 0.000145827
19 -5.44871 -5.44867 0.000138171
20 -5.44833 -5.44865 0.00013231
