0 23 4 20 30 11 1 6 24 3 9 16 18 13 19 31 5 27 10 29 12 33 25 2 26 7 32 28 8 17 21 15 22 14 35.9831
0 23 4 20 30 11 32 28 8 17 21 15 22 1 6 24 3 9 16 18 13 19 31 5 27 10 29 12 33 25 2 26 7 14 31.1057
0 4 20 30 11 32 28 8 17 21 15 22 23 1 6 24 3 9 16 18 13 19 31 5 27 10 29 12 33 25 2 26 7 14 27.7321
0 4 20 30 11 32 28 8 17 15 22 23 1 21 6 24 3 9 16 18 13 19 31 5 27 10 29 12 33 25 2 26 7 14 25.9006
0 4 20 30 11 32 28 8 17 21 19 31 5 27 10 29 12 33 16 18 13 15 22 23 1 6 24 3 9 25 2 26 7 14 23.4686
0 30 11 32 28 8 23 1 19 31 5 27 4 20 10 17 21 15 22 13 18 16 9 3 24 6 29 12 33 25 2 26 7 14 19.9383
0 30 11 32 4 20 9 3 24 16 18 13 19 31 5 27 10 23 1 28 8 17 21 15 22 29 12 33 6 25 2 26 7 14 19.0323
0 11 32 19 31 5 27 10 28 4 20 30 14 7 26 2 25 9 13 18 16 33 12 29 8 17 15 22 23 1 21 6 24 3 16.8579
0 11 7 26 2 25 9 13 18 16 33 12 29 8 17 15 22 23 1 21 6 24 3 30 14 32 19 31 5 27 10 28 4 20 16.0819
0 11 25 9 32 19 31 5 27 10 28 4 20 30 14 7 26 2 13 18 16 33 12 29 8 17 15 22 23 1 21 6 24 3 14.8655
0 11 7 25 9 26 2 13 18 16 33 12 29 8 17 15 22 23 1 21 6 24 3 30 14 32 19 31 5 27 10 28 4 20 11.6784
0 11 7 9 25 26 2 13 18 16 33 12 29 8 17 15 22 23 1 21 6 24 3 30 14 32 19 31 5 27 10 28 4 20 10.9827
0 11 7 9 25 26 2 13 18 16 21 1 23 22 15 17 8 29 12 33 6 24 3 30 14 32 19 31 5 27 10 28 4 20 10.2554
0 11 7 9 25 26 2 13 18 16 21 22 23 1 15 17 8 29 12 33 6 24 3 30 14 32 19 31 5 27 10 28 4 20 9.39089
0 11 7 9 25 26 18 13 2 16 21 22 23 1 15 17 8 29 12 33 6 24 3 30 14 32 19 31 5 27 10 28 4 20 8.72633
0 7 9 25 26 33 16 12 29 8 21 2 13 18 6 24 3 30 14 32 19 31 5 27 17 15 22 23 1 10 28 4 20 11 8.40406
0 11 7 9 25 26 24 3 30 14 32 19 31 5 27 10 28 1 15 17 8 29 12 33 6 18 13 2 16 21 22 23 4 20 6.64053
0 11 7 9 25 26 24 3 30 14 32 19 31 5 27 10 28 1 15 17 8 29 12 33 6 18 13 2 16 21 22 23 4 20 6.64053
0 14 32 19 31 5 27 10 28 1 15 17 8 29 12 33 6 18 13 2 16 21 22 23 4 20 11 7 9 25 26 24 3 30 6.07015
0 14 32 5 31 19 27 10 28 1 15 17 8 29 12 33 6 18 13 2 16 21 22 23 4 20 11 7 9 25 26 24 3 30 5.7281
0 14 32 19 31 5 27 10 28 1 15 23 22 21 16 2 13 18 6 33 12 29 8 17 4 20 11 7 9 25 26 24 3 30 5.54213
0 14 32 5 31 19 27 10 28 1 15 23 22 21 16 2 13 18 6 33 12 29 8 17 4 20 11 30 3 24 26 25 9 7 5.18266
0 14 32 5 31 27 19 10 28 1 15 23 22 21 16 2 13 18 6 33 12 29 8 17 4 20 11 7 9 25 26 24 3 30 5.10394
0 14 32 5 31 19 27 10 28 15 23 22 21 16 2 13 18 6 33 12 29 8 17 1 4 20 11 30 3 24 26 25 9 7 4.98074
0 14 32 5 31 27 19 10 28 15 23 22 21 16 2 13 18 6 33 12 29 8 17 1 4 20 11 30 3 24 26 25 9 7 4.8846
0 14 32 5 31 19 4 1 17 8 29 12 33 6 18 13 2 16 21 22 23 15 28 10 27 20 11 30 3 24 26 25 9 7 4.85773
0 7 9 25 26 24 3 30 11 20 4 1 17 8 29 16 2 13 18 6 33 12 21 22 23 15 28 10 19 27 31 5 32 14 4.69142
0 14 32 5 31 4 19 1 15 8 29 12 33 6 18 13 2 16 21 22 23 17 28 10 27 20 11 30 3 24 26 25 9 7 4.62191
0 14 32 5 31 10 28 15 23 22 21 12 2 13 18 6 33 16 29 8 17 1 4 19 27 20 11 30 3 24 26 25 9 7 4.44314
0 14 32 5 31 4 19 1 15 8 12 2 13 18 6 33 16 29 21 22 23 17 28 10 27 20 11 30 3 24 26 25 9 7 4.25309
0 7 9 25 26 24 3 30 11 20 27 10 28 17 23 22 21 12 2 13 18 6 33 16 29 8 15 1 19 4 31 5 32 14 4.24043
0 14 32 5 31 4 10 28 17 23 22 21 29 16 33 6 18 13 2 12 8 15 1 19 27 20 11 30 3 24 26 25 9 7 4.21659
0 14 32 5 31 4 10 28 17 23 22 21 29 16 18 6 33 13 2 12 8 15 1 19 27 20 11 30 3 24 26 25 9 7 4.21071
0 14 32 5 31 4 10 28 17 23 22 21 29 16 6 33 18 13 2 12 8 15 1 19 27 20 11 30 3 24 26 25 9 7 4.18107
