14.7669 0 5.44741 0 15.1936 0 5.44461 0
14.7919 0.0249404 5.41479 0.032628 15.1371 0.0564613 5.43347 0.0111366
14.9096 0.118646 5.41592 0.0188722 15.1174 0.0381208 5.44658 0.0145977
14.8952 0.0851321 5.42614 0.0168069 15.0703 0.054262 5.45963 0.0166459
14.8831 0.0670324 5.44506 0.0229681 15.0362 0.0541228 5.45503 0.0136909
14.8352 0.0727825 5.44868 0.0190992 15.0006 0.0567378 5.45587 0.0112098
14.8512 0.0635724 5.46213 0.0210097 14.9866 0.0499619 5.44409 0.015111
14.8628 0.0562591 5.46888 0.0194067 14.9951 0.0440937 5.4567 0.018169
14.8716 0.050399 5.45631 0.0212373 14.9853 0.0400889 5.45445 0.0161805
14.8548 0.0481093 5.45748 0.0190314 14.9595 0.0441722 5.46446 0.0175979
14.8471 0.0442005 5.45518 0.017368 14.9467 0.0419461 5.46822 0.0163546
14.8517 0.0406173 5.4663 0.0193692 14.9452 0.038324 5.46385 0.0155563
14.8535 0.0374027 5.46477 0.0178826 14.9677 0.0418188 5.46699 0.0146501
14.8505 0.0347533 5.47435 0.0191254 14.9642 0.0388734 5.46621 0.0135854
14.8585 0.0333291 5.46924 0.0185228 14.9931 0.0463407 5.46443 0.0127724
14.8709 0.0335426 5.46354 0.0182389 14.9756 0.0467511 5.46238 0.0121216
14.8695 0.031538 5.4645 0.0171589 14.988 0.0456245 5.45863 0.0119877
14.8837 0.0329403 5.46594 0.0162417 15.0003 0.0447321 5.45851 0.0113028
14.8778 0.0317155 5.4666 0.0153773 14.9979 0.0423801 5.46799 0.0142895
14.8631 0.0334768 5.47519 0.0169284 14.989 0.0411708 5.46959 0.0136507
14.8776 0.0349823 5.47279 0.0162803 14.992 0.0392741 5.46932 0.0129873
14.8843 0.0340186 5.47141 0.0155839 14.9925 0.0374499 5.47001 0.0124025
14.9069 0.0395824 5.46665 0.015633 14.9841 0.0367483 5.47419 0.0125654
14.9092 0.037971 5.46952 0.0152399 14.9812 0.0353071 5.47061 0.012552
14.9073 0.036472 5.4697 0.0146188 14.9817 0.0338697 5.46676 0.0126399
14.9121 0.0353691 5.46814 0.0141316 14.9896 0.0334789 5.4613 0.013314
14.9109 0.0340552 5.46694 0.013651 14.995 0.0326736 5.45847 0.0131213
14.9054 0.0332739 5.46971 0.0134433 14.9995 0.0318048 5.45783 0.01266
14.9043 0.0321239 5.47297 0.0133748 15.015 0.0343856 5.45739 0.0122235
14.8992 0.0314486 5.4757 0.0132071 15.0125 0.0333137 5.46231 0.0127898
14.9047 0.0308988 5.47379 0.0129161 15.0019 0.033927 5.46225 0.0123705
14.9129 0.0310281 5.47321 0.0125194 14.995 0.0335707 5.46734 0.0130157
14.9123 0.0300794 5.47271 0.0121445 14.9871 0.0334799 5.46879 0.0126973
14.9183 0.0297878 5.47439 0.0119011 14.9836 0.0326667 5.47181 0.0126836
14.9013 0.0335473 5.47861 0.0123006 14.9829 0.0317286 5.46818 0.0128399
14.911 0.0340249 5.47241 0.0134666 14.9767 0.0314519 5.46972 0.0125732
14.9097 0.0331203 5.47083 0.0131925 14.98 0.0307727 5.46767 0.0123993
14.9145 0.0325939 5.47217 0.0129112 14.9827 0.0300674 5.46806 0.0120749
14.9102 0.032033 5.46816 0.0131995 14.9879 0.0297498 5.4657 0.0119969
