0 26 21 9 31 5 12 22 8 23 25 2 32 13 10 1 29 4 27 15 16 18 24 6 19 3 33 30 11 14 17 7 20 28 37.101 50.9197
0 26 21 9 31 5 12 22 8 23 25 4 27 15 16 2 32 13 10 1 29 18 24 6 19 3 33 30 11 14 17 7 20 28 30.5832 45.1014
0 26 21 9 31 5 2 23 32 16 22 15 25 12 4 27 8 13 10 1 29 18 24 6 19 3 33 30 11 14 17 7 20 28 29.5683 39.5109
0 13 19 3 33 30 11 14 26 21 9 31 10 1 29 18 24 6 5 12 22 8 23 25 4 27 15 16 2 32 17 7 20 28 26.4896 34.2741
0 26 15 16 2 32 13 10 21 9 31 5 12 22 8 23 25 4 27 1 29 18 24 6 19 3 33 30 11 7 20 28 14 17 24.2997 30.8635
0 13 19 3 33 30 11 14 26 21 9 31 10 22 8 23 5 12 25 1 29 18 24 6 4 27 15 16 2 32 17 7 20 28 20.7848 28.3981
0 13 19 3 33 30 10 22 8 23 11 14 26 21 9 31 5 12 25 1 29 18 24 6 4 27 15 16 2 32 17 7 20 28 19.6331 26.0127
0 13 19 3 33 30 21 9 31 10 22 8 23 5 12 25 1 29 18 24 6 4 27 15 16 2 32 17 11 14 26 7 20 28 16.3028 23.5827
0 13 19 3 33 30 21 9 31 10 22 8 23 5 12 25 1 29 18 6 24 4 27 15 16 2 32 17 11 14 26 7 20 28 15.1399 20.9045
0 13 19 3 33 30 10 31 9 21 17 32 2 16 15 27 4 6 24 18 29 1 25 12 5 23 8 22 11 14 26 7 20 28 14.2601 18.976
0 13 19 3 33 30 21 9 31 10 23 5 12 25 1 29 18 6 24 4 27 15 16 2 32 17 8 22 11 14 26 7 20 28 12.993 16.9961
0 13 19 3 33 30 10 31 9 21 17 32 2 16 15 27 4 25 1 29 18 6 24 12 5 23 8 22 11 14 26 7 20 28 11.9745 16.0324
0 13 19 3 21 9 31 23 10 33 30 5 12 25 29 18 24 6 4 27 1 15 16 2 32 17 8 22 11 14 26 7 20 28 11.703 14.371
0 13 19 3 21 9 31 23 10 33 30 5 12 24 6 18 29 1 25 4 27 15 16 2 32 17 8 22 11 14 26 7 20 28 10.4868 13.3254
0 13 19 3 21 9 31 23 10 33 30 5 12 24 6 18 29 25 4 27 1 15 16 2 32 17 8 22 11 14 26 7 20 28 9.41736 12.6938
0 28 20 7 26 14 11 22 3 21 9 31 23 10 33 30 5 12 24 6 18 29 25 4 27 1 15 16 2 32 17 8 19 13 9.14432 11.8373
0 28 20 7 26 14 11 22 3 21 9 31 23 10 33 30 5 6 24 12 18 29 25 4 27 1 15 16 2 32 17 8 19 13 8.40049 10.846
0 28 20 7 26 14 11 3 21 9 31 23 10 33 30 5 12 24 6 18 29 25 4 27 1 15 22 16 2 32 17 8 19 13 7.3267 9.90683
0 28 20 7 26 14 11 3 21 9 23 31 10 33 30 5 6 24 12 18 29 25 4 27 1 15 22 16 2 32 17 8 19 13 6.32646 9.56645
0 28 20 7 26 14 11 3 21 23 9 31 10 33 30 5 6 24 12 18 29 25 4 27 1 15 22 16 2 32 17 8 19 13 6.10345 9.04276
0 28 20 7 26 14 11 3 21 23 9 31 10 33 30 5 6 12 24 18 29 25 4 27 1 15 22 16 2 32 17 8 19 13 6.04049 7.98277
0 28 20 7 26 14 11 3 21 23 9 31 10 33 30 5 6 18 12 24 29 25 4 27 1 15 22 16 2 32 17 8 19 13 5.2831 7.51801
0 28 20 7 26 14 11 3 21 23 9 31 10 33 30 5 6 18 12 24 29 25 4 27 1 15 22 16 2 32 17 8 19 13 5.2831 6.63614
0 28 20 7 26 14 11 3 21 23 9 30 33 5 10 31 6 18 12 24 29 25 4 27 1 15 22 16 2 32 17 8 19 13 5.05629 5.89071
0 28 20 7 26 14 11 3 21 23 9 30 33 5 10 31 6 18 12 24 29 25 4 27 1 15 22 16 2 32 17 8 19 13 5.05629 5.69765
0 28 20 7 26 14 16 2 32 17 8 19 13 11 3 21 23 9 31 10 33 30 5 6 18 12 24 29 25 4 27 1 15 22 4.46767 5.52168
0 28 20 1 27 4 25 29 24 12 18 6 5 30 33 10 31 9 23 21 3 11 13 19 8 17 32 2 16 14 26 7 15 22 3.97994 5.37121
