-0.516474 0.361761
0.657216 0.442577
0.774352 0.54567
0.980683 0.705021
0.568236 0.975204
0.704347 0.591322
0.731766 0.587769
0.872647 0.662953
0.737161 0.918323
0.830638 0.757459
0.653821 0.673413
0.948495 0.673836
0.854906 0.579803
0.791717 0.544744
0.743572 0.722985
0.725458 0.799794
0.798834 0.617736
0.820345 0.649823
0.727025 0.618313
0.75532 0.568188
0.711281 0.635305
0.862044 0.599468
0.871441 0.647283
0.761802 0.653917
0.845983 0.673854
0.849776 0.647339
0.805441 0.633065
0.836116 0.570104
0.897438 0.577108
0.825505 0.609843
0.815414 0.647958
0.800833 0.658098
0.775178 0.580691
0.767294 0.583166
0.782319 0.643238
0.788368 0.583216
0.731336 0.605007
0.756729 0.589232
0.774552 0.617603
0.778384 0.620831
0.775365 0.604448
0.711031 0.692002
0.693882 0.635207
0.6734 0.651952
0.731627 0.576889
0.716238 0.633627
0.728444 0.634783
0.755132 0.672601
0.746013 0.697022
0.7397 0.72203
