-0.460176 0
-0.454298 0.00587811
-0.460693 0.00724028
-0.456587 0.00656312
-0.454285 0.00558083
-0.454916 0.00460026
-0.455865 0.00400218
-0.455797 0.00346667
-0.45583 0.0030575
-0.455575 0.00274659
-0.454979 0.00255494
-0.452265 0.00357815
-0.449095 0.00456964
-0.449987 0.0043236
-0.451417 0.00427158
-0.452461 0.00412996
-0.448199 0.00576367
-0.450113 0.00576119
-0.450451 0.00546003
-0.449855 0.00521398
-0.448027 0.00528562
-0.447729 0.00504848
-0.448805 0.00494255
-0.446181 0.00541067
-0.446778 0.00522393
-0.447404 0.00505795
-0.446926 0.00489049
-0.446182 0.00477094
-0.447014 0.004678
-0.442623 0.00630086
-0.443844 0.00621535
-0.44349 0.00602839
-0.442076 0.00601159
-0.442821 0.00587947
-0.443985 0.00582661
-0.443701 0.00566956
-0.44423 0.00553951
-0.442768 0.00558661
-0.442831 0.00544185
-0.443139 0.00531302
-0.443563 0.00519913
-0.443512 0.00507409
-0.443772 0.00496151
-0.444333 0.00487974
-0.444119 0.00477484
-0.44458 0.00469258
-0.444412 0.00459472
-0.444373 0.00449815
-0.444393 0.00440543
-0.443606 0.00438745
-0.442598 0.00441727
-0.442962 0.0043468
-0.443299 0.00427729
-0.443273 0.00419742
-0.444085 0.0041997
-0.443999 0.00412492
-0.444641 0.00410252
-0.444707 0.0040317
-0.445147 0.00398707
-0.445748 0.00396585
-0.44615 0.00392102
-0.445898 0.00386547
-0.443888 0.00430209
-0.443977 0.00423528
-0.443511 0.0041956
-0.44348 0.00413166
-0.443108 0.00408656
-0.443053 0.00402638
-0.4433 0.00397528
-0.443354 0.00391845
-0.443736 0.00388173
-0.444088 0.00384352
-0.44419 0.00379188
-0.444292 0.0037417
-0.444257 0.00369164
-0.444737 0.00367429
-0.4449 0.00362989
-0.444705 0.0035883
-0.444884 0.00354709
-0.445272 0.00352393
-0.445411 0.00348292
-0.445424 0.00344021
-0.44562 0.00340418
-0.445773 0.00336687
-0.445991 0.00333418
-0.446237 0.00330432
-0.446513 0.00327782
-0.446412 0.00324193
-0.44663 0.00321272
-0.446725 0.00317822
-0.446665 0.00314366
-0.446583 0.00311039
-0.446114 0.00311231
-0.446134 0.00307909
-0.446334 0.00305307
-0.445382 0.00316733
-0.445444 0.00313512
-0.44557 0.00310549
-0.445245 0.00309111
-0.443836 0.00336875
