0 11 32 20 14 5 4 31 27 19 10 1 28 17 15 23 8 22 21 29 12 13 6 16 2 18 33 26 24 25 3 9 7 30 3.22859 7.53278
0 11 32 20 14 5 4 27 31 19 10 1 28 17 15 23 8 22 21 29 12 13 6 16 2 18 33 26 24 25 3 9 7 30 3.2178 6.94684
0 11 32 20 14 5 4 27 31 19 10 1 28 17 15 23 8 22 21 29 12 13 6 16 2 18 33 26 24 25 3 9 7 30 3.2178 7.98638
0 11 32 20 14 5 4 27 31 19 10 1 28 17 15 23 8 22 21 29 12 13 6 16 2 18 33 26 24 25 3 9 7 30 3.2178 7.58325
0 11 32 20 14 5 4 31 27 19 10 1 28 17 15 23 8 22 21 29 12 16 6 13 2 18 33 26 24 25 3 9 7 30 2.933 7.02257
0 11 32 20 14 5 4 31 27 19 10 1 28 17 15 23 8 22 21 29 12 16 6 13 2 18 33 26 24 25 3 9 7 30 2.933 7.10375
0 11 32 20 14 5 4 31 27 19 10 1 28 17 15 23 8 22 21 29 12 16 6 2 13 18 33 26 24 25 3 9 7 30 2.92067 6.91927
0 11 32 20 14 5 31 4 27 19 10 1 28 17 15 23 8 22 21 29 12 16 6 2 13 18 33 26 24 25 3 9 7 30 2.91874 7.00023
0 11 32 20 14 5 31 4 27 19 10 1 28 17 15 23 8 22 21 29 12 16 6 2 13 18 33 26 24 25 3 9 7 30 2.91874 6.64855
0 11 32 20 14 5 27 4 31 19 10 1 28 17 15 23 8 22 21 29 12 16 6 2 13 18 33 26 24 25 3 9 7 30 2.8772 6.52706
0 11 32 20 14 5 27 4 31 19 10 1 28 17 15 23 8 22 21 29 12 16 6 2 13 18 33 26 24 25 3 9 7 30 2.8772 6.52816
0 11 32 20 14 5 27 4 31 19 10 1 28 17 15 23 8 22 21 29 12 16 6 2 13 18 33 26 24 25 3 9 7 30 2.8772 7.12862
0 11 32 20 14 5 27 4 31 19 10 1 28 17 15 23 8 22 21 29 12 16 6 2 13 18 33 26 24 25 3 9 7 30 2.8772 7.11458
0 30 7 9 3 25 24 26 33 18 6 13 2 16 12 29 21 22 8 23 15 17 28 1 10 19 31 4 27 5 14 20 32 11 2.70246 6.8994
0 30 7 9 3 25 24 26 33 18 6 13 2 16 12 29 21 22 8 23 15 17 28 1 10 19 31 4 27 5 14 32 20 11 2.69395 7.13084
0 30 7 9 3 25 24 26 33 18 6 13 2 16 12 29 21 22 8 23 15 17 28 1 10 19 31 4 27 5 14 32 20 11 2.69395 6.90126
0 11 20 32 14 5 27 4 31 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 26 24 25 3 9 7 30 2.69395 7.13891
0 11 20 32 14 5 27 4 31 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 26 24 25 3 9 7 30 2.69395 6.47042
0 11 20 32 14 5 27 4 31 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 26 24 25 3 9 7 30 2.69395 6.37921
0 11 20 32 14 5 27 4 31 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 26 24 25 3 9 7 30 2.69395 6.15804
0 11 20 32 14 5 27 4 31 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 26 24 25 3 9 7 30 2.69395 6.24573
0 11 20 32 14 5 27 4 31 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 26 24 25 3 9 7 30 2.69395 7.11454
0 11 20 32 14 5 27 4 31 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 26 24 25 3 9 7 30 2.69395 6.57175
0 11 20 32 14 5 27 4 31 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 26 24 25 3 9 7 30 2.69395 6.56487
0 11 20 32 14 5 27 4 31 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 26 24 25 3 9 7 30 2.69395 6.71146
0 11 14 32 20 5 27 4 31 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 26 24 25 3 9 7 30 2.59686 6.60278
0 11 14 32 20 5 27 4 31 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 26 24 25 3 9 7 30 2.59686 6.50983
0 11 14 32 20 5 27 4 31 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 26 24 25 3 9 7 30 2.59686 7.0394
0 11 14 32 20 5 27 4 31 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 26 24 25 3 9 7 30 2.59686 6.71037
0 11 14 32 20 5 27 4 31 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 26 24 25 3 9 7 30 2.59686 6.83675
0 11 14 32 20 5 27 4 31 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 26 24 25 3 9 7 30 2.59686 6.16029
0 11 14 32 20 5 27 4 31 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 26 24 25 3 9 7 30 2.59686 6.68115
0 11 14 32 20 5 27 4 31 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 26 24 25 3 9 7 30 2.59686 6.67899
0 11 14 32 20 5 27 4 31 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 26 24 25 3 9 7 30 2.59686 6.27644
0 11 14 32 20 5 27 4 31 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 26 24 25 3 9 7 30 2.59686 6.42927
0 11 14 32 20 5 27 4 31 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 26 24 25 3 9 7 30 2.59686 6.53936
0 11 14 32 20 5 27 4 31 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 26 24 25 3 9 7 30 2.59686 6.30404
0 11 14 32 20 5 27 4 31 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 26 24 25 3 9 7 30 2.59686 6.1801
0 11 14 32 20 5 27 4 31 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 26 24 25 3 9 7 30 2.59686 6.30164
0 11 14 32 20 5 27 4 31 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 26 24 25 3 9 7 30 2.59686 6.28216
0 11 14 32 20 5 27 4 31 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 26 24 25 3 9 7 30 2.59686 6.08951
0 11 14 32 20 5 27 4 31 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.55446 6.29272
0 11 14 32 20 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.55218 6.1056
0 11 14 32 20 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.55218 6.45389
0 11 14 32 20 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.55218 6.40495
0 11 14 32 20 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.55218 6.356
0 11 14 32 20 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.55218 6.0206
0 11 14 32 20 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.55218 5.86552
0 11 14 32 20 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.55218 6.41443
0 11 14 32 20 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.55218 6.7599
0 11 14 32 20 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.55218 6.61746
0 11 14 32 20 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.55218 6.57248
0 11 14 32 20 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.55218 6.44968
0 11 14 32 20 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.55218 6.45788
0 11 14 32 20 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.55218 6.66456
0 11 14 32 20 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.55218 6.3249
0 11 14 32 20 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.55218 5.98208
0 11 14 32 20 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.55218 6.50789
0 11 14 32 20 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.55218 6.73021
0 11 14 32 20 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.55218 6.64521
0 11 14 32 20 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.55218 6.53103
0 11 14 32 20 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.55218 6.68891
0 11 14 32 20 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.55218 6.44484
0 11 14 32 20 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.55218 6.47846
0 11 14 32 20 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.55218 6.38283
0 11 14 32 20 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.55218 6.25613
0 11 14 32 20 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.55218 6.75529
0 11 14 32 20 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.55218 6.8722
0 11 14 32 20 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.55218 6.63577
0 11 14 32 20 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.55218 6.24553
0 11 14 32 20 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.55218 6.31466
0 11 14 32 20 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.55218 6.62595
0 11 14 32 20 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.55218 6.44263
0 11 14 32 20 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.55218 6.51524
0 11 14 32 20 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.55218 6.90764
0 11 14 32 20 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.55218 6.42557
0 11 14 32 20 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.55218 6.59155
0 11 14 32 20 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.55218 6.02418
0 11 14 32 20 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.55218 6.04106
0 11 14 20 32 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.51998 5.67516
0 11 14 20 32 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.51998 6.02392
0 11 14 20 32 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.51998 6.46546
0 11 14 20 32 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.51998 6.72092
0 11 14 20 32 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.51998 6.84962
0 11 14 20 32 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.51998 6.35991
0 11 14 20 32 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.51998 6.55669
0 11 14 20 32 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.51998 6.63343
0 11 14 20 32 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.51998 6.48744
0 11 14 20 32 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.51998 6.13911
0 11 14 20 32 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.51998 6.391
0 11 14 20 32 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.51998 6.71105
0 11 14 20 32 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.51998 6.70719
0 11 14 20 32 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.51998 6.46802
0 11 14 20 32 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.51998 6.72749
0 11 14 20 32 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.51998 6.15205
0 11 14 20 32 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.51998 5.95451
0 11 14 20 32 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.51998 6.20937
0 11 14 20 32 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.51998 6.47557
0 11 14 20 32 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.51998 6.4364
0 11 14 20 32 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.51998 6.02459
0 11 14 20 32 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.51998 5.75105
0 11 14 20 32 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.51998 6.00626
0 11 14 20 32 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.51998 6.05898
0 11 14 20 32 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.51998 6.39675
0 11 14 20 32 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.51998 6.34205
0 11 14 20 32 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.51998 6.68721
0 11 14 20 32 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.51998 6.24712
0 11 14 20 32 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.51998 6.4152
0 11 14 20 32 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.51998 6.6409
0 11 14 20 32 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.51998 6.84192
0 11 14 20 32 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.51998 6.73249
0 11 14 20 32 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.51998 5.9553
0 11 14 20 32 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.51998 6.30354
0 11 14 20 32 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.51998 6.41958
0 11 14 20 32 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.51998 6.2974
0 11 14 20 32 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.51998 6.12119
0 11 14 20 32 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.51998 5.88355
0 11 14 20 32 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.51998 5.92487
0 11 14 20 32 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.51998 6.0044
0 11 14 20 32 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.51998 5.58998
0 11 14 20 32 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.51998 6.09297
0 11 14 20 32 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.51998 6.33524
0 11 14 20 32 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.51998 6.76615
0 11 14 20 32 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.51998 6.54909
0 11 14 20 32 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.51998 6.7521
0 11 14 20 32 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.51998 6.98406
0 11 14 20 32 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.51998 6.73887
0 11 14 20 32 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.51998 6.67408
0 11 14 20 32 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.51998 6.65938
0 11 14 20 32 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.51998 6.45068
0 11 14 20 32 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.51998 6.20709
0 11 14 20 32 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.51998 5.88865
0 11 14 20 32 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.51998 6.26421
0 11 14 20 32 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.51998 6.18729
0 11 14 20 32 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.51998 6.90853
0 11 14 20 32 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.51998 6.73691
0 11 14 20 32 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.51998 6.54825
0 11 14 20 32 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.51998 6.71405
0 11 14 20 32 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.51998 6.93332
0 11 14 20 32 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.51998 6.95578
0 11 14 20 32 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.51998 6.37949
0 11 14 20 32 5 27 31 4 19 10 1 28 17 15 23 8 22 21 29 12 16 2 13 6 18 33 24 26 25 3 9 7 30 2.51998 6.52593
