0.997939 0 1.00054 0 1 0
0.995551 0.00238771 1.00103 0.000490024 1 0
0.999441 0.00412719 1.00007 0.000997086 1 0
0.998845 0.00297865 1.00024 0.000724778 1 0
0.997112 0.00288568 1.00072 0.000736023 1 0
0.996302 0.00249151 1.00087 0.000620408 1 0
0.996009 0.00212596 1.00096 0.000531022 1 0
0.996393 0.00188084 1.00087 0.000467743 1 0
0.997339 0.00190912 1.00063 0.000477838 1 0
0.99732 0.00170767 1.00066 0.000428249 1 0
0.997836 0.0016287 1.00055 0.000402585 1 0
0.998193 0.00152892 1.00045 0.000378864 1 0
0.9978 0.00146019 1.00054 0.000360144 1 0
0.997973 0.0013629 1.00053 0.000333754 1 0
0.99813 0.00127845 1.00045 0.000322066 1 0
0.998726 0.00133601 1.00029 0.000338015 1 0
0.998576 0.00126381 1.00034 0.000321679 1 0
0.998803 0.00121284 1.00029 0.000308326 1 0
0.998685 0.00115329 1.00033 0.000294933 1 0
0.998404 0.00112944 1.00039 0.00028507 1 0
0.998268 0.00108291 1.00041 0.000272579 1 0
0.998362 0.00103677 1.00039 0.000260675 1 0
0.998825 0.00109355 1.00026 0.000285129 1 0
0.998641 0.00106306 1.0003 0.00027617 1 0
0.998352 0.00105987 1.00038 0.000276523 1 0
0.998493 0.00102806 1.00035 0.000266929 1 0
0.99805 0.00108396 1.00047 0.000284364 1 0
0.997745 0.00108812 1.00055 0.000285887 1 0
0.997718 0.00105028 1.00056 0.00027587 1 0
0.997742 0.00101493 1.00053 0.000267802 1 0
0.997782 0.000982476 1.00053 0.00025902 1 0
0.998017 0.000979903 1.00048 0.000256176 1 0
0.99828 0.000985372 1.00041 0.00025723 1 0
0.998418 0.000965891 1.00037 0.00025237 1 0
0.998607 0.000956812 1.00032 0.000250346 1 0
0.998491 0.000937124 1.00035 0.000244686 1 0
0.998406 0.000915371 1.00039 0.000240991 1 0
0.998454 0.000892262 1.00038 0.000234595 1 0
0.998335 0.000877192 1.00042 0.000231802 1 0
0.998411 0.000858359 1.00041 0.000226584 1 0
0.998388 0.000837476 1.00042 0.000221357 1 0
0.998333 0.000819183 1.00043 0.0002164 1 0
0.998397 0.000802483 1.00041 0.000212175 1 0
0.998608 0.000811915 1.00036 0.000214913 1 0
0.998417 0.000816382 1.00041 0.00021747 1 0
0.998493 0.000802075 1.00039 0.00021338 1 0
0.998694 0.000810183 1.00035 0.000214128 1 0
0.998939 0.000830054 1.00028 0.00022095 1 0
0.998986 0.000814314 1.00026 0.000216804 1 0
0.998944 0.000798984 1.00027 0.000212626 1 0
0.999085 0.000795846 1.00024 0.000211588 1 0
0.999057 0.000780891 1.00024 0.000207535 1 0
0.999088 0.000766607 1.00024 0.000203608 1 0
0.99927 0.000774044 1.00019 0.000204629 1 0
0.999188 0.000764253 1.00021 0.000201362 1 0
0.999151 0.00075139 1.00021 0.000197834 1 0
0.999185 0.000738874 1.00021 0.000194374 1 0
0.999174 0.000726108 1.00021 0.000191005 1 0
0.999141 0.000714439 1.00022 0.000188022 1 0
0.999187 0.00070393 1.00021 0.000185192 1 0
0.999276 0.00069803 1.00018 0.000184299 1 0
0.999346 0.000690238 1.00016 0.000182069 1 0
0.999437 0.00068516 1.00014 0.00018063 1 0
0.999465 0.000674961 1.00013 0.000178206 1 0
0.999547 0.000669565 1.0001 0.000177237 1 0
0.999557 0.000659422 1.0001 0.000174536 1 0
0.999608 0.000651436 1.00009 0.000172361 1 0
0.999519 0.000647819 1.00011 0.000171502 1 0
0.999568 0.000640176 1.0001 0.000169492 1 0
0.999467 0.000638906 1.00013 0.000169413 1 0
0.999461 0.000629876 1.00013 0.000167066 1 0
0.99943 0.000621805 1.00014 0.000164847 1 0
0.999428 0.000613232 1.00015 0.000162673 1 0
0.999406 0.000605302 1.00015 0.000160592 1 0
0.999395 0.000597268 1.00015 0.000158436 1 0
0.999389 0.000589392 1.00015 0.000156386 1 0
0.99941 0.00058206 1.00014 0.000154496 1 0
0.999453 0.000576211 1.00013 0.00015273 1 0
0.999531 0.000574079 1.00011 0.000152139 1 0
0.999515 0.000567072 1.00012 0.000150301 1 0
0.999514 0.000560028 1.00012 0.000148496 1 0
0.999582 0.000557346 1.00011 0.000147685 1 0
0.999629 0.00055259 1.00009 0.000146573 1 0
0.999696 0.00055011 1.00007 0.000145833 1 0
0.999773 0.000549 1.00005 0.000145921 1 0
0.99982 0.000544619 1.00003 0.000145148 1 0
0.999777 0.000540038 1.00005 0.000144129 1 0
0.999754 0.000534395 1.00005 0.000142482 1 0
0.999736 0.00052864 1.00005 0.000140873 1 0
0.999798 0.000526396 1.00003 0.000140492 1 0
0.999692 0.000531306 1.00006 0.000142404 1 0
0.999681 0.000525612 1.00006 0.000140849 1 0
0.999749 0.000524367 1.00005 0.000139997 1 0
0.999736 0.000518928 1.00005 0.000138553 1 0
0.99971 0.000514077 1.00006 0.00013737 1 0
0.999614 0.000517719 1.00009 0.000138288 1 0
0.999664 0.000514811 1.00007 0.000137931 1 0
0.999654 0.000509631 1.00007 0.000136516 1 0
0.999695 0.000506138 1.00006 0.000135606 1 0
0.99971 0.000501266 1.00006 0.000134265 1 0
