0 9 23 11 2 35 3 10 46 22 12 26 32 47 15 49 48 38 33 13 16 6 18 30 7 31 24 17 41 25 4 27 5 45 34 42 37 21 44 14 39 20 36 40 1 43 8 19 29 28 23467.2 30580.7
0 9 23 11 2 35 3 10 46 22 12 26 32 47 15 49 48 38 33 13 16 6 18 7 31 24 17 30 41 25 4 27 5 45 34 42 37 21 44 14 39 20 36 40 1 43 8 19 29 28 21767.6 26514.9
0 9 23 3 35 2 11 10 46 22 12 26 32 47 15 49 48 38 33 13 16 6 18 7 31 24 17 30 41 25 4 27 5 45 34 42 37 21 44 14 39 20 36 40 1 43 8 19 29 28 18726.3 24009
0 9 23 3 35 2 11 10 46 22 12 26 32 47 41 30 17 24 31 7 18 6 16 13 33 38 48 49 15 25 4 27 5 45 34 42 37 21 44 14 39 20 36 40 1 43 8 19 29 28 18137.9 21460.6
0 9 23 3 35 2 11 10 46 22 12 26 32 47 17 24 31 7 18 6 16 13 33 38 48 49 15 25 4 27 5 45 34 42 37 21 44 14 39 20 41 30 36 40 1 43 8 19 29 28 15971.4 19735.6
0 9 23 3 35 2 11 10 46 22 12 26 32 47 17 24 31 7 18 6 16 13 33 29 19 8 43 1 40 36 30 41 20 39 14 44 21 37 42 34 45 5 27 4 25 15 49 48 38 28 15954.7 18643.8
0 9 23 3 35 2 11 10 46 22 12 34 45 5 27 4 25 15 26 32 47 17 14 44 21 37 42 49 48 38 33 13 16 6 18 7 31 24 39 20 41 30 36 40 1 43 8 19 29 28 15730.5 17850.8
0 9 23 3 35 2 11 10 46 22 12 26 32 47 17 24 31 7 18 6 16 13 33 38 48 49 15 25 4 27 5 30 43 1 40 36 21 44 39 14 20 37 41 45 42 34 8 19 29 28 15102.2 16772.9
0 9 23 3 35 2 11 10 46 22 12 26 32 47 17 24 25 4 27 5 30 43 1 40 36 49 15 31 7 18 6 16 13 33 38 48 21 44 39 14 20 37 41 45 42 34 8 19 29 28 13988.6 16033.4
0 9 23 3 35 2 11 10 46 22 12 26 32 30 43 1 40 36 49 15 31 7 18 6 16 13 33 38 48 21 44 39 14 20 37 41 45 42 34 8 19 29 28 47 17 24 25 4 27 5 13875.7 15480.7
