0 45 5 11 4 27 37 20 8 29 47 36 46 30 26 23 25 21 31 48 19 17 3 32 24 7 9 15 33 42 10 1 43 49 34 39 6 28 16 13 41 40 35 22 12 38 2 44 14 18 23234.6 30378.5
0 2 27 36 4 30 10 25 34 6 42 1 46 11 7 24 18 3 49 16 5 14 45 43 41 15 23 35 9 26 47 33 38 48 32 12 31 17 37 39 20 40 8 19 29 28 44 22 13 21 21802.5 26496.9
0 2 27 36 4 30 10 25 34 6 42 1 46 11 7 24 18 3 5 15 35 16 41 14 23 49 43 45 9 26 47 33 38 48 32 12 31 17 37 39 20 40 8 19 29 28 44 22 13 21 20369.7 23669.4
0 2 27 10 30 4 36 25 34 6 42 1 46 11 7 24 18 3 5 15 35 16 41 14 23 49 43 45 9 26 47 33 38 48 32 12 31 17 37 39 20 40 8 19 29 28 44 22 13 21 19479.3 21965.2
0 2 27 10 30 4 36 25 34 6 42 1 46 11 35 15 5 3 18 24 7 16 41 14 23 49 43 45 9 26 47 33 38 48 32 12 31 17 37 39 20 40 8 19 29 28 44 22 13 21 18141.9 20737.2
0 2 27 10 30 4 36 25 34 6 42 1 46 11 40 7 24 18 3 5 15 35 16 41 14 23 49 43 45 20 39 37 17 31 12 32 48 38 33 47 26 9 8 19 29 28 44 22 13 21 17398.4 19769.7
0 2 27 10 4 36 1 46 11 23 9 26 12 22 32 47 15 49 48 6 18 30 7 31 24 17 41 25 5 34 42 45 37 38 33 13 16 39 20 40 43 8 19 29 28 35 3 14 44 21 15987.8 19043.3
0 2 27 10 30 4 36 1 46 11 23 9 12 32 15 49 48 6 18 7 31 24 17 41 25 5 34 42 45 37 16 39 20 40 43 8 19 29 35 3 14 26 47 33 38 28 44 22 13 21 14490.1 17555.3
0 2 27 10 30 4 36 1 46 11 23 9 12 32 15 49 48 6 18 7 31 24 17 41 25 5 34 42 45 37 16 39 20 40 43 35 3 26 14 47 33 38 8 19 29 28 44 22 13 21 13557.8 16148.6
0 2 27 10 30 4 36 1 46 11 23 9 12 32 15 49 48 6 18 7 31 20 40 43 35 3 26 14 47 33 38 8 19 29 28 44 22 24 17 41 25 5 34 42 45 37 16 39 13 21 13324.3 15211.8
0 2 27 10 4 36 1 46 11 23 9 26 12 22 32 30 15 49 48 6 18 7 31 24 17 41 35 3 14 47 19 29 28 44 21 8 43 40 20 39 16 13 33 38 37 45 42 34 5 25 12498.5 14203.6
0 2 27 10 30 4 36 1 46 11 23 9 12 32 15 49 48 6 18 7 31 20 44 28 29 19 8 38 33 47 14 26 3 35 43 40 22 24 17 41 25 5 34 42 45 37 16 39 13 21 12099.9 13623.8
0 6 18 7 31 20 44 28 29 19 8 38 33 47 14 26 3 35 43 40 22 24 17 41 25 5 2 27 10 30 4 36 1 46 11 23 9 12 32 15 49 48 34 42 45 37 16 39 13 21 11083.4 13179.7
0 48 6 18 7 31 20 44 28 29 19 8 38 33 47 14 3 35 43 40 24 17 41 37 16 39 13 21 45 42 34 5 25 49 15 30 32 22 12 26 9 23 11 46 1 36 4 10 27 2 10145.1 12405.5
0 48 6 18 7 31 20 44 28 29 19 8 38 33 47 14 3 35 43 40 24 17 41 34 5 25 49 15 30 32 22 12 26 9 23 11 46 1 36 4 10 27 2 42 45 37 16 39 13 21 9337.78 11893.3
0 48 6 18 7 31 20 44 28 29 19 8 38 33 47 14 5 25 43 40 24 17 41 34 3 35 49 15 30 32 22 12 26 9 23 11 46 1 36 4 10 27 2 42 45 37 16 39 13 21 8855.1 11038.5
0 48 6 18 7 31 20 44 28 29 19 34 3 35 49 15 30 32 22 12 24 17 41 8 38 33 47 14 5 25 43 40 26 9 23 11 46 1 36 4 10 27 2 42 45 37 16 39 13 21 8657.96 10270.5
0 48 6 18 7 31 20 44 28 29 19 34 3 35 49 15 30 32 22 12 24 17 41 8 38 33 47 14 5 25 43 40 26 9 23 11 46 1 36 4 10 27 2 42 45 37 16 39 13 21 8657.96 9523.08
