1 1.39735 1.39735 0
2 1.39178 1.39456 0.0019695
3 1.26914 1.35275 0.0341611
4 1.36718 1.35636 0.0258104
5 1.25589 1.33627 0.027374
6 1.39247 1.34563 0.0243616
7 1.39284 1.35238 0.0217947
8 1.31884 1.34818 0.0194693
9 1.48527 1.36342 0.022488
10 1.42553 1.36963 0.0210797
11 1.48327 1.37996 0.021547
12 1.33198 1.37596 0.0201189
13 1.42463 1.3797 0.0189164
14 1.48456 1.38719 0.0189901
15 1.4445 1.39101 0.0181043
16 1.35315 1.38865 0.0171268
17 1.34619 1.38615 0.0163004
18 1.62666 1.39951 0.02014
19 1.446 1.40196 0.0192281
20 1.312 1.39746 0.0187853
21 1.32983 1.39424 0.0181648
22 1.42201 1.3955 0.0173829
23 1.42118 1.39662 0.0166629
24 1.43301 1.39813 0.0160375
25 1.48422 1.40158 0.0157613
26 1.42516 1.40249 0.0151812
27 1.4123 1.40285 0.0146233
28 1.44137 1.40422 0.0141656
29 1.38945 1.40372 0.0136863
30 1.37629 1.4028 0.0132605
