0 18 15 22 24 37 39 43 36 35 33 29 31 41 12 5 8 3 46 30 49 27 1 10 11 23 48 26 2 19 28 7 45 47 44 38 40 21 14 17 34 6 25 16 9 20 13 32 42 4 21151.9 28906.7
0 18 15 22 24 37 39 43 36 35 33 29 31 41 12 5 8 3 46 30 49 27 1 10 11 23 48 26 2 19 28 7 45 47 44 38 40 14 6 34 17 21 25 16 9 20 13 32 42 4 20571 24393.7
0 18 15 22 24 37 39 43 36 35 33 29 31 41 12 5 8 3 46 30 49 27 1 10 11 23 48 26 2 19 28 7 45 47 44 38 40 14 6 34 17 21 25 32 42 4 16 9 20 13 19745.2 21604.9
0 22 24 37 39 43 36 35 33 29 31 41 12 5 8 3 46 30 25 16 9 20 13 32 42 23 48 26 2 19 28 7 45 47 44 18 17 40 15 38 34 14 21 6 49 27 1 10 11 4 18942.3 20603.4
0 18 15 22 24 37 39 43 36 35 33 23 48 26 2 11 10 1 27 49 30 46 3 8 5 12 41 31 29 47 45 7 28 19 44 38 40 14 6 34 17 21 25 32 42 4 16 9 20 13 18109 20023.1
0 18 15 22 24 37 39 43 36 35 33 23 48 26 2 11 10 1 27 49 30 4 46 3 8 5 12 41 31 29 19 28 7 45 47 44 38 40 14 6 34 17 21 25 16 9 20 13 32 42 17094.7 19425
0 18 15 22 24 37 39 31 41 12 5 25 13 32 42 4 43 36 35 9 20 33 23 48 26 2 11 10 1 27 49 30 46 16 3 8 6 34 17 14 21 40 38 44 19 28 7 45 47 29 15503.3 18817.1
0 18 15 22 24 37 39 31 41 12 5 25 13 32 42 4 43 36 35 23 48 26 2 11 10 1 27 49 30 46 16 3 9 20 33 8 6 34 17 14 21 40 38 44 19 28 7 45 47 29 15255.9 17974.5
0 18 15 22 24 37 39 31 41 12 5 25 13 33 23 48 26 2 4 43 36 32 42 11 10 1 27 49 30 46 16 3 8 6 34 17 14 21 40 35 9 20 38 44 19 28 7 45 47 29 14276.1 16556.7
0 18 33 23 48 26 2 4 43 36 32 42 11 10 1 27 49 30 46 16 3 8 6 34 17 14 15 22 24 37 39 31 41 12 5 25 13 21 40 35 9 20 38 44 19 28 7 45 47 29 13373.1 15684.9
0 18 33 23 48 26 2 4 43 36 32 42 11 10 1 27 49 30 46 3 8 6 34 16 17 14 15 22 24 37 39 31 41 12 5 25 13 21 40 35 9 20 38 44 19 28 7 45 47 29 12819 14805.3
0 18 33 16 17 14 15 22 24 37 39 31 41 23 48 26 2 4 43 36 32 42 11 10 1 27 49 30 46 3 8 6 34 12 5 25 13 21 40 35 9 20 38 44 19 28 7 45 47 29 12628.4 13916.2
0 18 33 16 17 14 15 22 24 37 39 23 48 26 2 4 43 36 46 30 49 27 1 10 11 42 32 31 41 3 8 6 34 12 5 25 13 21 40 35 9 20 38 44 19 28 7 45 47 29 11741.7 13486
0 24 22 15 14 27 49 30 46 1 10 11 42 32 36 43 4 2 26 48 23 33 18 37 39 31 17 34 6 8 3 16 41 12 5 25 13 21 40 35 9 20 38 44 19 28 7 45 29 47 11561.8 12903.6
0 24 22 15 14 17 3 8 6 18 33 16 37 39 23 48 26 2 4 43 36 46 30 49 27 1 10 11 42 32 31 41 34 12 5 25 13 21 40 35 9 20 38 44 19 28 7 45 29 47 10911.9 12410.4
0 17 14 15 22 24 3 8 6 18 33 16 37 39 23 48 26 2 4 43 36 46 30 49 27 1 10 11 42 32 31 41 34 12 5 25 13 21 40 35 9 20 38 44 19 28 7 45 29 47 10861.6 12031.8
0 24 22 15 14 17 8 6 34 3 41 12 31 39 37 18 33 16 23 48 26 2 4 43 36 46 30 49 27 1 10 11 42 32 5 25 13 21 40 35 9 20 38 44 19 28 7 45 29 47 10321.5 11589.8
0 24 22 15 14 17 8 6 34 3 41 12 31 39 37 18 33 16 23 48 26 2 4 43 36 46 30 49 27 10 1 11 42 32 5 25 13 21 40 35 9 20 38 44 19 28 7 45 29 47 9824.82 11266.3
0 24 22 15 14 17 8 6 34 3 41 12 31 39 37 18 33 16 23 48 26 2 4 43 36 46 30 49 27 10 1 11 42 32 5 25 13 21 40 35 9 20 38 44 19 28 7 45 29 47 9824.82 10847.4
0 24 22 15 14 17 8 6 34 3 41 12 31 39 37 18 33 16 23 48 26 2 4 43 36 46 30 49 27 10 1 11 42 32 5 25 40 35 9 20 38 44 19 28 7 45 29 13 21 47 9106.59 10469.6
0 24 22 15 14 17 8 6 34 3 41 12 31 39 37 16 23 48 26 2 4 43 36 46 30 49 27 10 1 11 42 32 5 25 40 35 9 20 38 44 19 28 18 33 7 45 29 13 21 47 8951.81 10202.3
0 24 22 15 14 17 8 6 34 3 41 12 31 39 37 16 23 48 26 2 4 11 1 10 27 49 30 46 36 43 42 32 5 25 40 35 9 20 38 44 19 28 18 33 7 45 29 13 21 47 8699.83 9831.95
0 24 22 15 14 17 8 16 23 48 26 2 4 11 1 10 27 49 30 46 36 43 42 32 5 25 40 35 9 20 38 44 19 28 7 45 29 13 21 47 41 12 31 39 37 18 33 6 34 3 8493.72 9391.2
0 24 22 15 14 17 8 16 23 48 26 2 4 11 1 10 27 49 30 46 36 43 42 32 5 25 40 35 13 21 41 12 31 39 37 18 33 6 34 3 9 20 38 19 44 28 7 45 29 47 8440.44 9224.26
0 24 22 15 14 17 8 16 23 48 26 2 4 11 1 10 27 49 30 46 36 43 42 32 5 25 40 35 13 21 41 12 9 20 38 19 44 28 7 45 29 47 31 39 37 18 33 6 34 3 8303.22 9002.95
0 24 22 15 14 17 8 16 23 48 26 2 4 11 1 10 27 49 30 46 36 43 42 32 5 25 40 35 13 21 41 12 9 20 38 19 44 28 7 29 45 47 31 39 37 18 33 6 34 3 8266.36 8889.13
0 24 22 15 14 17 8 16 23 48 26 2 4 11 1 10 27 36 46 30 49 43 42 32 5 25 40 35 13 21 41 12 9 20 38 19 44 28 7 45 29 47 31 39 37 18 33 6 34 3 8028.57 8930.32
0 24 22 15 14 17 8 16 23 48 26 2 4 11 1 10 27 36 46 30 49 43 42 32 5 25 40 35 13 21 41 12 9 20 38 19 44 28 7 45 29 47 31 39 37 18 33 6 34 3 8028.57 8747.44
0 23 48 26 2 4 11 1 10 27 36 46 30 49 43 42 32 5 25 40 35 24 22 15 14 17 8 16 13 21 41 12 9 20 38 19 44 28 7 45 29 47 31 39 37 18 33 6 34 3 7803.13 8592.03
