-0.754701 -0.126994
-0.821549 -0.337907
-0.857797 -0.622076
-0.67623 -0.422437
-0.335559 -0.403128
-0.237187 -0.645877
-0.0947012 -0.869431
0.125196 -0.92312
0.358493 -0.792041
0.503501 -0.990519
0.511677 -0.830372
0.435945 -0.723464
0.410485 -0.394956
0.522953 -0.311878
0.898631 -0.361063
0.643401 -0.171413
0.395225 -0.0819951
0.344684 -0.0476092
0.140643 0.010828
0.400473 0.391161
0.275057 0.492952
0.53026 0.774951
0.892267 0.941378
0.436723 0.98721
0.33824 0.867778
-0.0642452 0.931532
0.0635575 0.573547
-0.112565 0.260341
-0.566263 0.526115
-0.544822 0.5484
-0.829896 0.610808
-0.575059 0.172058
-0.33345 0.0118473
-0.596213 -0.00382757
