1 -0.410789 -0.410789 0
2 -0.407565 -0.409177 0.00113991
3 -0.413368 -0.410574 0.00137047
4 -0.406666 -0.409597 0.00133138
5 -0.410403 -0.409758 0.00107482
6 -0.414564 -0.410559 0.00115627
7 -0.416799 -0.411451 0.00128967
8 -0.412764 -0.411615 0.00113887
9 -0.414722 -0.41196 0.00106338
10 -0.412842 -0.412048 0.000960696
11 -0.414557 -0.412276 0.000900014
12 -0.408152 -0.411933 0.000888229
13 -0.413251 -0.412034 0.000825676
14 -0.415541 -0.412285 0.00080379
15 -0.404627 -0.411774 0.000897813
16 -0.407368 -0.411499 0.000882919
17 -0.409206 -0.411364 0.000841224
18 -0.408789 -0.411221 0.000806561
19 -0.41712 -0.411531 0.000821703
20 -0.411504 -0.41153 0.000780619
